"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201301YE80140,2,6,2,1,4,3,0,0,2,0,0,9,1"
"201301YE80141,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80142,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80142,1,2,2,1,9,3,0,0,1,0,0,9,1"
"201301YE80142,2,3,2,1,-1,3,0,0,1,0,0,9,1"
"201301YE80143,1,1,3,1,6,3,5,2,0,0,2,0,1"
"201301YE80145,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80146,1,1,2,1,5,3,0,0,1,0,0,8,1"
"201301YE80146,1,2,2,1,5,3,0,0,2,0,0,8,1"
"201301YE80147,1,1,3,2,7,3,9,5,0,0,2,0,1"
"201301YE80148,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80148,1,2,2,2,8,3,0,0,1,0,0,9,1"
"201301YE80149,1,1,2,2,10,3,0,0,0,3,0,11,1"
"201301YE80150,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80151,1,1,3,1,2,3,5,1,0,0,2,0,1"
"201301YE80152,1,1,1,1,6,3,0,0,0,0,0,2,1"
"201301YE80153,1,1,3,2,3,2,8,9,0,0,2,0,1"
"201301YE80155,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80156,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80156,3,2,2,1,5,3,0,0,1,0,0,9,1"
"201301YE80156,3,3,2,1,6,3,0,0,2,0,0,9,1"
"201301YE80158,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201301YE80159,1,1,1,1,7,3,0,0,0,0,0,5,-1"
"201301YE80160,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80161,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80162,1,1,2,2,8,3,0,0,0,3,0,11,-1"
"201301YE80163,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80164,1,1,3,2,4,3,1,3,0,0,2,0,1"
"201301YE80166,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80167,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80168,1,1,2,1,7,3,0,0,0,3,0,11,1"
"201301YE80169,2,1,1,1,4,3,0,0,0,0,0,3,1"
"201301YE80170,1,1,1,1,6,3,0,0,0,0,0,9,-1"
"201301YE80171,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80172,1,1,1,1,7,3,0,0,0,0,0,8,1"
"201301YE80172,1,2,2,2,6,3,0,0,1,0,0,8,1"
"201301YE80173,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80174,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80174,1,2,2,1,6,3,0,0,1,0,0,9,1"
"201301YE80176,1,1,3,1,4,3,4,1,0,0,2,0,1"
"201301YE80177,1,1,3,1,7,3,9,9,0,0,2,0,1"
"201301YE80179,1,1,1,2,6,3,0,0,0,0,0,9,-1"
"201301YE80180,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80181,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80181,2,2,1,1,5,3,0,0,0,0,0,9,-1"
"201301YE80181,2,3,2,2,4,3,0,0,1,0,0,9,1"
"201301YE80182,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80182,1,2,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80183,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80184,2,1,2,2,10,3,0,0,1,0,0,9,1"
"201301YE80185,1,1,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80186,1,1,3,2,11,2,1,1,0,0,2,0,1"
"201301YE80187,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80187,1,2,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80188,2,1,2,1,6,3,0,0,1,0,0,9,-1"
"201301YE80189,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201301YE80190,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80191,2,1,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80192,1,1,3,2,8,3,9,9,0,0,2,0,1"
"201301YE80194,1,1,3,1,-1,3,5,2,0,0,2,0,-1"
"201301YE80196,1,1,3,2,4,3,1,1,0,0,2,0,1"
"201301YE80198,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80198,1,2,2,1,6,3,0,0,2,0,0,9,1"
"201301YE80198,1,3,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80199,1,1,1,2,-1,3,0,0,0,0,0,9,1"
"201301YE80201,1,1,3,1,3,2,4,1,0,0,2,0,-1"
"201301YE80202,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80202,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80204,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80204,1,2,2,1,1,3,0,0,2,0,0,9,1"
"201301YE80205,2,1,1,1,7,3,0,0,0,0,0,4,1"
"201301YE80206,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80206,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80207,1,1,1,2,7,3,0,0,0,0,0,9,-1"
"201301YE80207,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80209,1,1,2,2,9,3,0,0,1,0,0,9,1"
"201301YE80209,1,2,2,2,6,3,0,0,2,0,0,9,1"
"201301YE80211,1,1,2,1,9,3,0,0,2,0,0,9,1"
"201301YE80211,1,2,2,1,6,3,0,0,2,0,0,9,1"
"201301YE80212,1,1,1,1,8,3,0,0,0,0,0,9,-1"
"201301YE80212,1,3,2,2,-1,3,0,0,2,0,0,9,1"
"201301YE80212,2,2,1,1,4,3,0,0,0,0,0,9,1"
"201301YE80212,2,4,2,1,4,3,0,0,2,0,0,9,1"
"201301YE80213,1,1,1,1,7,2,0,0,0,0,0,19,-1"
"201301YE80214,1,1,3,2,4,2,1,1,0,0,2,0,1"
"201301YE80215,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201301YE80216,2,1,1,2,5,3,0,0,0,0,0,1,1"
"201301YE80217,1,1,1,1,7,3,0,0,0,0,0,19,2"
"201301YE80218,1,1,3,2,2,3,5,1,0,0,2,0,1"
"201301YE80219,1,1,1,1,6,3,0,0,0,0,0,2,1"
"201301YE80220,1,1,1,2,4,3,0,0,0,0,0,9,3"
"201301YE80220,1,2,2,2,4,3,0,0,1,0,0,9,1"
"201301YE80221,2,1,1,1,-1,3,0,0,0,0,0,1,1"
"201301YE80222,1,1,3,2,6,3,6,9,0,0,2,0,1"
"201301YE80223,3,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80223,4,2,2,2,6,3,0,0,2,0,0,9,3"
"201301YE80223,4,3,2,1,6,3,0,0,1,0,0,9,1"
"201301YE80224,1,1,3,1,2,3,5,2,0,0,2,0,1"
"201301YE80225,1,1,3,2,6,3,4,3,0,0,2,0,1"
"201301YE80225,1,2,3,2,1,3,4,3,0,0,2,0,1"
"201301YE80226,1,1,1,1,5,3,0,0,0,0,0,9,-1"
"201301YE80226,1,2,2,2,8,3,0,0,1,0,0,9,-1"
"201301YE80227,2,1,2,2,5,3,0,0,2,0,0,9,1"
"201301YE80228,2,1,1,1,7,3,0,0,0,0,0,19,1"
"201301YE80229,1,1,2,2,4,3,0,0,2,0,0,9,1"
"201301YE80229,1,2,2,2,4,3,0,0,2,0,0,9,1"
"201301YE80230,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80231,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201301YE80232,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80233,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301YE80234,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80235,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301YE80236,1,1,1,1,9,3,0,0,0,0,0,3,1"
"201301YE80237,2,1,1,1,5,3,0,0,0,0,0,2,1"
"201301YE80238,1,1,1,1,5,2,0,0,0,0,0,9,1"
"201301YE80238,1,2,2,1,5,3,0,0,1,0,0,9,-1"
"201301YE80238,1,3,2,1,6,3,0,0,2,0,0,9,-1"
"201301YE80238,1,4,2,1,6,3,0,0,2,0,0,9,-1"
"201301YE80239,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301YE80240,1,1,3,1,6,3,9,9,0,0,2,0,1"
"201301YE80241,1,1,2,2,11,3,0,0,0,3,0,11,1"
"201301YE80242,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80242,1,3,2,1,5,2,0,0,1,0,0,9,1"
"201301YE80242,2,2,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80243,1,1,1,1,9,3,0,0,0,0,0,9,2"
"201301YE80245,1,1,3,1,1,3,4,3,0,0,2,0,1"
"201301YE80245,1,2,3,1,1,3,4,3,0,0,2,0,-1"
"201301YE80246,2,1,1,2,6,3,0,0,0,0,0,9,2"
"201301YE80247,1,1,2,2,6,3,0,0,1,0,0,9,1"
"201301YE80249,1,1,3,2,4,2,5,1,0,0,2,0,-1"
"201301YE80250,1,1,3,2,1,3,5,2,0,0,2,0,1"
"201301YE80251,1,1,3,2,6,2,5,3,0,0,2,0,1"
"201301YE80252,1,1,2,1,5,3,0,0,1,0,0,9,1"
"201301YE80253,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80253,2,2,1,2,-1,3,0,0,0,0,0,9,-1"
"201301YE80254,1,1,2,2,6,3,0,0,1,0,0,9,1"
"201301YE80255,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80256,1,1,2,2,9,3,0,0,0,3,0,11,1"
"201301YE80257,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80257,1,2,2,2,-1,3,0,0,1,0,0,9,1"
"201301YE80258,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80259,2,1,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80260,1,1,1,1,7,3,0,0,0,0,0,9,-1"
"201301YE80261,1,1,1,1,8,3,0,0,0,0,0,8,1"
"201301YE80261,1,2,2,1,6,3,0,0,2,0,0,8,1"
"201301YE80262,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80262,1,2,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80263,1,1,1,1,4,3,0,0,0,0,0,2,1"
"201301YE80264,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80264,2,2,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80264,2,3,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80266,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80267,1,1,3,1,4,2,4,3,0,0,2,0,1"
"201301YE80268,1,1,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80269,1,1,3,2,3,2,5,2,0,0,2,0,1"
"201301YE80270,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80271,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301YE80272,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80272,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80272,2,3,2,1,10,3,0,0,1,0,0,9,1"
"201301YE80273,2,1,1,1,4,3,0,0,0,0,0,3,1"
"201301YE80275,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201301YE80276,1,1,3,1,7,3,5,2,0,0,2,0,1"
"201301YE80277,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80277,1,2,2,2,4,3,0,0,1,0,0,9,1"
"201301YE80278,1,1,3,1,2,3,5,3,0,0,2,0,1"
"201301YE80280,1,1,3,2,3,3,5,2,0,0,2,0,-1"
"201301YE80281,1,1,3,2,6,3,5,2,0,0,2,0,1"
"201301YE80282,1,1,3,1,8,3,4,1,0,0,2,0,1"
"201301YE80284,2,1,1,1,5,3,0,0,0,0,0,5,1"
"201301YE80286,1,1,1,1,8,3,0,0,0,0,0,90,1"
"201301YE80287,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80287,1,2,2,2,3,3,0,0,2,0,0,9,1"
"201301YE80287,2,3,2,2,4,3,0,0,1,0,0,9,1"
"201301YE80288,1,1,3,1,2,3,5,4,0,0,2,0,1"
"201301YE80290,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201301YE80291,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201301YE80291,1,2,2,2,5,3,0,0,1,0,0,9,3"
"201301YE80292,2,1,1,1,6,2,0,0,0,0,0,1,-1"
"201301YE80293,1,1,2,2,10,3,0,0,0,4,0,11,1"
"201301YE80293,1,2,2,2,11,3,0,0,0,4,0,11,-1"
"201301YE80294,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80295,1,1,1,1,7,3,0,0,0,0,0,21,3"
"201301YE80295,2,2,1,1,10,3,0,0,0,0,0,21,1"
"201301YE80297,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80298,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80298,1,2,2,2,6,3,0,0,1,0,0,9,1"
"201301YE80299,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80300,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201301YE80301,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301YE80302,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80304,1,1,1,2,5,3,0,0,0,0,0,9,3"
"201301YE80304,1,2,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80305,1,1,1,1,4,3,0,0,0,0,0,9,-1"
"201301YE80306,2,1,1,1,5,3,0,0,0,0,0,5,1"
"201301YE80307,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80307,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80309,2,1,3,2,6,3,9,5,0,0,2,0,1"
"201301YE80310,1,1,3,1,5,3,5,3,0,0,2,0,1"
"201301YE80311,2,1,2,2,6,3,0,0,2,0,0,9,1"
"201301YE80312,1,1,1,1,4,3,0,0,0,0,0,1,1"
"201301YE80313,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80314,1,1,3,1,3,3,5,2,0,0,2,0,1"
"201301YE80315,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80317,1,1,3,1,3,3,4,4,0,0,2,0,-1"
"201301YE80318,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80320,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301YE80322,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80323,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80324,1,1,1,1,8,3,0,0,0,0,0,4,1"
"201301YE80325,1,1,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80326,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80326,1,2,2,1,5,3,0,0,1,0,0,9,-1"
"201301YE80327,1,1,3,1,1,3,9,9,0,0,2,0,1"
"201301YE80328,1,1,1,2,-1,3,0,0,0,0,0,9,3"
"201301YE80328,1,2,2,2,6,3,0,0,1,0,0,9,1"
"201301YE80329,1,1,3,1,3,3,9,5,0,0,2,0,1"
"201301YE80330,1,1,3,2,7,3,9,9,0,0,2,0,-1"
"201301YE80331,1,1,2,2,10,3,0,0,0,1,0,11,1"
"201301YE80333,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80334,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80335,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201301YE80336,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80336,2,2,1,1,-1,3,0,0,0,0,0,9,-1"
"201301YE80337,1,1,2,2,6,3,0,0,1,0,0,9,-1"
"201301YE80338,1,1,3,1,5,3,1,1,0,0,2,0,1"
"201301YE80340,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201301YE80342,2,1,1,1,-1,3,0,0,0,0,0,1,-1"
"201301YE80343,1,1,1,1,7,3,0,0,0,0,0,5,1"
"201301YE80344,1,1,2,2,8,3,0,0,0,4,0,11,1"
"201301YE80345,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301YE80346,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80347,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80348,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80350,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80350,2,2,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80350,3,3,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80351,1,1,2,1,5,3,0,0,2,0,0,9,1"
"201301YE80351,1,2,2,2,5,3,0,0,1,0,0,9,1"
"201301YE80351,3,3,1,1,4,3,0,0,0,0,0,9,1"
"201301YE80351,3,4,2,2,-1,3,0,0,1,0,0,9,3"
"201301YE80351,5,5,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80353,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80354,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80355,1,1,3,1,1,2,5,2,0,0,2,0,1"
"201301YE80356,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80356,1,2,2,1,5,3,0,0,1,0,0,9,1"
"201301YE80356,1,3,2,1,5,3,0,0,2,0,0,9,-1"
"201301YE80356,1,4,2,1,5,3,0,0,2,0,0,9,1"
"201301YE80357,2,1,1,1,6,3,0,0,0,0,0,4,1"
"201301YE80359,2,1,1,1,7,2,0,0,0,0,0,1,1"
"201301YE80360,1,1,2,2,9,3,0,0,1,0,0,9,1"
"201301YE80360,1,2,2,1,-1,3,0,0,2,0,0,9,1"
"201301YE80361,1,1,3,1,8,3,5,1,0,0,2,0,-1"
"201301YE80362,2,1,1,1,7,3,0,0,0,0,0,5,1"
"201301YE80363,1,1,3,2,8,3,5,1,0,0,2,0,1"
"201301YE80365,1,1,2,1,6,3,0,0,1,0,0,9,1"
"201301YE80367,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80369,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80369,2,2,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80369,3,3,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80370,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80371,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80372,1,1,1,1,9,3,0,0,0,0,0,5,1"
"201301YE80373,1,1,3,2,10,3,5,1,0,0,2,0,1"
"201301YE80374,2,1,1,1,4,3,0,0,0,0,0,3,1"
"201301YE80375,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80376,2,1,1,1,5,3,0,0,0,0,0,2,1"
"201301YE80377,2,1,1,2,4,3,0,0,0,0,0,9,1"
"201301YE80377,2,2,2,1,5,3,0,0,1,0,0,9,1"
"201301YE80378,1,1,1,1,5,3,0,0,0,0,0,9,-1"
"201301YE80379,5,1,2,2,7,3,0,0,2,0,0,9,-1"
"201301YE80380,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80381,2,1,1,1,6,3,0,0,0,0,0,1,-1"
"201301YE80382,1,1,1,1,7,3,0,0,0,0,0,3,1"
"201301YE80383,1,2,2,1,8,3,0,0,0,0,0,19,-1"
"201301YE80383,2,1,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80384,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80385,2,1,1,1,-1,3,0,0,0,0,0,4,-1"
"201301YE80386,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80387,1,1,3,2,1,3,5,2,0,0,2,0,1"
"201301YE80388,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80389,1,1,1,1,5,3,0,0,0,0,0,19,1"
"201301YE80389,2,2,1,2,6,2,0,0,0,0,0,9,1"
"201301YE80390,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80391,1,1,1,2,9,3,0,0,0,0,0,1,1"
"201301YE80392,1,1,3,1,3,3,5,2,0,0,2,0,-1"
"201301YE80397,1,1,3,2,6,3,6,9,0,0,2,0,1"
"201301YE80398,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80398,1,2,2,1,7,3,0,0,1,0,0,9,1"
"201301YE80398,1,3,2,1,4,3,0,0,2,0,0,9,1"
"201301YE80399,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80400,1,1,1,1,8,3,0,0,0,0,0,5,-1"
"201301YE80401,1,1,3,1,2,3,5,4,0,0,2,0,1"
"201301YE80402,1,1,2,2,8,3,0,0,0,0,0,4,1"
"201301YE80404,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80405,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301YE80406,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301YE80411,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80412,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201301YE80414,1,1,2,2,11,2,0,0,0,3,0,11,1"
"201301YE80417,1,1,2,2,10,3,0,0,0,3,0,11,1"
"201301YE80418,1,1,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80418,2,2,2,1,7,3,0,0,1,0,0,9,1"
"201301YE80419,3,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80420,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80421,2,1,1,1,9,3,0,0,0,0,0,8,1"
"201301YE80421,2,2,2,1,-1,3,0,0,2,0,0,8,1"
"201301YE80422,1,1,1,1,8,3,0,0,0,0,0,5,2"
"201301YE80422,2,2,1,1,7,2,0,0,0,0,0,5,1"
"201301YE80423,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80424,2,1,1,1,8,2,0,0,0,0,0,1,1"
"201301YE80425,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80425,1,3,2,2,6,3,0,0,1,0,0,9,-1"
"201301YE80425,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80425,3,4,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80425,4,5,1,1,6,3,0,0,0,0,0,19,1"
"201301YE80426,1,1,2,2,10,3,0,0,1,0,0,9,1"
"201301YE80427,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80429,1,1,3,2,6,3,4,1,0,0,2,0,1"
"201301YE80430,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80430,2,2,2,1,4,3,0,0,1,0,0,9,1"
"201301YE80431,2,1,1,1,9,3,0,0,0,0,0,8,1"
"201301YE80432,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80432,2,2,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80433,2,1,1,2,11,3,0,0,0,0,0,9,1"
"201301YE80434,1,1,2,1,5,3,0,0,1,0,0,9,-1"
"201301YE80434,1,2,2,2,4,3,0,0,2,0,0,9,1"
"201301YE80436,2,1,1,2,3,3,0,0,0,0,0,1,-1"
"201301YE80437,1,1,2,2,10,3,0,0,0,4,0,11,1"
"201301YE80437,1,2,2,2,8,3,0,0,0,3,0,11,1"
"201301YE80437,1,3,2,2,5,3,0,0,0,3,0,11,1"
"201301YE80438,1,1,1,2,-1,3,0,0,0,0,0,9,-1"
"201301YE80439,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80440,1,2,1,1,4,3,0,0,0,0,0,4,1"
"201301YE80440,2,1,1,1,3,3,0,0,0,0,0,1,1"
"201301YE80441,2,1,1,2,-1,3,0,0,0,0,0,9,-1"
"201301YE80442,1,1,2,1,10,3,0,0,0,4,0,11,1"
"201301YE80443,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201301YE80443,2,2,2,2,4,3,0,0,1,0,0,9,1"
"201301YE80444,1,1,1,1,-1,3,0,0,0,0,0,9,1"
"201301YE80444,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80444,2,3,2,2,3,3,0,0,1,0,0,9,1"
"201301YE80445,1,1,3,2,4,3,1,1,0,0,2,0,1"
"201301YE80447,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80448,1,1,1,2,11,3,0,0,0,0,0,9,1"
"201301YE80449,1,1,1,1,7,3,0,0,0,0,0,2,1"
"201301YE80450,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80451,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301YE80454,1,1,2,1,6,3,0,0,1,0,0,9,-1"
"201301YE80455,1,1,1,1,6,3,0,0,0,0,0,9,-1"
"201301YE80455,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80456,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301YE80457,1,1,2,2,11,3,0,0,0,4,0,11,-1"
"201301YE80458,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301YE80459,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80459,2,2,2,2,7,3,0,0,1,0,0,9,1"
"201301YE80460,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80461,2,1,1,1,2,3,0,0,0,0,0,1,-1"
"201301YE80462,1,1,2,1,11,3,0,0,0,3,0,11,1"
"201301YE80463,1,1,3,2,11,3,9,9,0,0,2,0,1"
"201301YE80464,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201301YE80465,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80466,1,3,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80466,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201301YE80466,3,2,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80467,1,1,3,1,-1,2,1,3,0,0,2,0,1"
"201301YE80468,1,1,1,1,6,3,0,0,0,0,0,3,1"
"201301YE80468,1,2,3,2,6,3,5,2,0,0,2,0,1"
"201301YE80469,1,1,1,1,8,3,0,0,0,0,0,9,-1"
"201301YE80470,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80471,1,1,1,1,-1,2,0,0,0,0,0,9,1"
"201301YE80473,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301YE80474,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80474,1,2,2,2,6,3,0,0,1,0,0,9,1"
"201301YE80476,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201301YE80477,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301YE80477,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201301YE80478,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201301YE80479,1,1,2,2,6,3,0,0,0,4,0,11,-1"
"201301YE80480,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201301YE80481,1,1,1,1,8,3,0,0,0,0,0,5,-1"
"201301YE80481,1,2,2,2,8,3,0,0,0,0,0,5,-1"
"201301YE80482,1,1,3,1,8,3,10,3,0,0,2,0,1"
"201301YE80483,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301YE80484,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301YE80485,1,1,1,2,6,3,0,0,0,0,0,9,3"
"201301YE80486,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201301YE80487,1,1,2,1,2,3,0,0,1,0,0,9,1"
"201301YE80487,1,2,2,2,6,3,0,0,2,0,0,9,1"
"201301YE80487,1,3,2,1,8,3,0,0,2,0,0,9,-1"
"201301YE80488,1,1,3,2,7,3,6,9,0,0,2,0,1"
"201301YE80489,1,1,3,2,3,3,5,1,0,0,2,0,1"
