AADFYear,CP,Road,RCat,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
2013,6035,M18,TM,53.56352510000001,-0.9989696840000001,0,81,36023,94,7692,9625
2013,6036,M20,TM,51.30257907,0.454516689,0,783,83703,285,18642,12965
2013,6037,M23,TM,51.10407073,-0.144552913,0,381,60062,347,10485,4608
2013,6039,M27,TM,50.84006544,-1.0881722,0,411,89117,484,16212,11344
2013,6040,M27,TM,50.88189458,-1.2835232779999999,0,760,86048,310,15650,7040
2013,6042,M40,TM,51.62559957,-0.84137313,0,473,68495,598,10734,6905
2013,6043,M45,TM,52.33358816,-1.188294518,0,18,7063,166,1322,814
2013,6045,M53,TM,53.38391857,-3.0839368869999997,0,247,48337,203,7632,3201
2013,6046,M56,TM,53.39596279,-2.248093531,0,241,69236,450,12176,5050
2013,6047,M56,TM,53.38086632,-2.278673113,0,342,111248,505,14630,7788
2013,6048,M56,TM,53.36287713,-2.4357355430000003,0,107,67510,144,8045,3478
2013,6051,M62,TM,53.42378529,-2.571793263,0,194,57312,192,12578,8985
2013,6053,M60,TM,53.54484031,-2.276128119,0,353,118220,534,23850,19066
2013,6054,M62,TM,53.64589466,-1.940966531,0,149,58407,225,13643,14818
2013,6055,M62,TM,53.73155274,-1.607373937,0,344,64726,231,16264,16019
2013,6057,A614,PA,53.73676233,-0.8705427840000001,0,40,11618,54,2124,1895
2013,6058,M60,TM,53.48262877,-2.375902521,0,370,88409,183,13983,6675
2013,6059,M60,TM,53.42174547,-2.2903766709999998,0,256,103964,150,14999,7038
2013,6061,M60,TM,53.54765815,-2.2580359619999997,0,339,78371,184,14248,5892
2013,6063,M621,TM,53.76208625,-1.5995048980000002,0,156,34580,120,7515,2148
2013,6065,A1(M),TM,54.60948692,-1.53464774,0,112,35355,253,3546,5344
2013,6066,A1,TM,53.52809631,-1.186867136,0,329,51581,271,10853,13313
2013,6067,A1,TM,51.92021156,-0.224956054,0,401,59723,141,10263,4158
2013,6069,A57M,PM,53.47310691,-2.2324234730000003,0,803,40967,352,7254,4253
2013,6071,A12,PA,51.51822846,-0.009865919,5,1045,65153,453,13336,3846
2013,6072,A194,TM,54.90869296,-1.5529626890000001,0,149,16234,34,3699,1656
2013,6073,A627,TM,53.59172478,-2.1628234809999998,0,137,28432,225,5445,2924
2013,6075,A1,PA,51.55660547,-0.11753935,2192,1645,20673,1517,3963,1539
2013,6076,A1,PA,51.58907824,-0.204256905,110,1196,78502,450,15577,5135
2013,6077,A1,PA,51.64084841,-0.256264113,0,522,47695,479,7661,4509
2013,6078,A1001,PA,51.75757338,-0.244671398,15,140,17270,125,2174,2148
2013,6079,A1,TA,52.136028,-0.29923986399999997,6,192,25495,138,5188,2627
2013,6081,A1,TA,52.56296371,-0.378670725,0,124,25031,59,4790,5500
2013,6082,A1,TA,52.65727281,-0.515641178,2,102,21751,64,3687,6642
2013,6085,A1,TA,53.31298555,-1.0293055070000001,4,146,24081,164,5272,7493
2013,6088,A1(M),TM,54.06590209,-1.3914464569999998,0,204,49848,246,11162,14896
2013,6089,A1,TA,54.39499969,-1.660365801,0,62,23954,139,5361,7146
2013,6091,A1,TA,55.14050752,-1.687796927,0,268,19689,99,3011,1406
2013,6094,A2,PA,51.49761428,-0.08971587,1251,887,6656,395,2220,436
2013,6095,A2,PA,51.47538216,-0.028723795,1041,1227,17985,1130,3578,1587
2013,6096,A2,PA,51.47449974,0.023078427999999998,151,1426,25671,520,4190,2827
2013,6097,A2,PA,51.44603092,0.157097994,0,937,60466,483,14219,3342
2013,6099,A2,PA,51.39337855,0.498706435,323,368,29162,390,3908,413
2013,6102,A2050,PA,51.28112769,1.067176481,75,205,24085,477,2799,531
2013,6103,A290,PA,51.28071592,1.075323935,144,123,13462,506,2448,129
2013,6105,A2,TA,51.16795893,1.2537191429999999,5,136,12331,143,2041,1978
2013,6107,A3,PA,51.49986471,-0.09538493,3153,1475,7179,1318,2906,625
2013,6108,A3,PA,51.48569593,-0.10893846800000001,5071,2351,13231,1122,4908,1059
2013,6109,A3,PA,51.46122126,-0.15313728199999999,1617,1181,17828,725,2635,1513
2013,6111,A3,PA,51.45658934,-0.20226420399999998,1102,2197,27844,814,6260,1042
2013,6118,A2047,PA,50.81840816,-1.07865686,666,238,8654,505,1568,319
2013,6119,A4,PA,51.513543299999995,-0.11268555699999999,3150,1274,19395,2421,3532,735
2013,6120,A4,PA,51.50622133,-0.14411338099999998,2125,4046,29233,2556,6454,1182
2013,6121,A4,PA,51.49474235,-0.18635748300000002,684,2014,44042,997,6407,1238
2013,6122,A4,PA,51.4929323,-0.287267495,316,945,36975,442,4811,1229
2013,6123,A4,PA,51.47748069,-0.403049534,82,275,29447,690,2789,847
2013,6124,A4,PA,51.48375313,-0.503645891,145,285,14271,285,2580,1981
2013,6126,A4,PA,51.49462706,-0.8461222709999999,85,303,18955,45,2713,567
2013,6127,A4,PA,51.45437155,-0.9435806870000001,147,357,23980,620,3056,572
2013,6129,A4,PA,51.40862731,-1.340024067,51,133,15020,18,2517,355
2013,6130,A4,PA,51.40821795,-1.638217737,44,47,7099,40,1046,240
2013,6132,A4,PA,51.44815812,-2.145288554,40,209,16566,126,2303,266
2013,6133,A4,PA,51.38529109,-2.360641168,85,71,6290,69,1268,182
2013,6134,A4,PA,51.42153472,-2.5047421969999997,34,454,19540,203,3754,1159
2013,6139,A5,PA,52.69524492,-2.356551424,4,43,5880,4,868,425
2013,6140,A5,TA,52.67725639,-2.039891095,15,21,10921,34,2889,1512
2013,6141,A5,TA,52.65551284,-1.8575968109999998,2,144,22316,83,5469,4575
2013,6142,A5,TA,52.60171913,-1.632310689,22,154,19154,73,3388,1920
2013,6144,A5,TA,52.370202899999995,-1.180030039,10,134,7052,15,1776,1427
2013,6147,A5,TA,51.96059056,-0.637004265,0,70,11651,48,2233,919
2013,6148,A5183,PA,51.81111275,-0.405065754,38,148,17219,105,2591,415
2013,6149,A5183,PA,51.73746992,-0.346542044,38,118,9054,77,1147,252
2013,6150,A5,PA,51.61381216,-0.282721259,47,216,14140,345,1775,333
2013,6151,A5,PA,51.568050899999996,-0.22889378600000002,276,411,10718,118,1535,356
2013,6152,A5,PA,51.51570518,-0.163905825,785,1156,21949,2746,5235,1197
2013,6153,A6,PA,54.65021489,-2.741012285,58,58,7022,55,1392,456
2013,6154,A591,PA,54.29081277,-2.76617549,15,99,20624,193,2971,796
2013,6155,A6,PA,54.07824814,-2.801764023,122,116,5395,143,924,206
2013,6158,A6,PA,53.66580861,-2.63257691,95,310,28968,351,3465,602
2013,6160,A6,PA,53.53189548,-2.426471584,171,198,14507,390,2792,605
2013,6161,A6,PA,53.487299,-2.278918761,216,489,33605,772,4166,1142
2013,6163,A6,PA,53.4074299,-2.160162275,240,152,19272,1049,2582,802
2013,6166,A6,PA,53.064137699999996,-1.486622965,38,81,7596,50,1274,965
2013,6167,A6,PA,52.94726082,-1.482798193,123,94,11344,207,1406,212
2013,6170,A6,PA,52.68446902,-1.125695586,86,176,20376,326,3644,786
2013,6171,A6,PA,52.59414438,-1.069919215,73,125,22449,223,2304,492
2013,6173,A6,PA,52.363741499999996,-0.66778137,3,92,12700,26,2193,800
2013,6176,A6,PA,51.91245448,-0.42546724799999996,108,130,15887,216,1909,344
2013,6177,A1081,PA,51.78778659,-0.343832862,130,127,12109,108,1799,312
2013,6178,M25,TM,51.69555463,-0.24044492399999998,0,381,96259,287,18108,16144
2013,6179,A7,PA,55.03359492,-2.9674595189999997,0,55,3227,41,666,507
2013,6181,A10,PA,52.39677836,0.239918425,2,85,11958,56,2470,1308
2013,6185,A1170,PA,51.82349262,-0.035387887,49,20,5526,32,765,121
2013,6186,A10,PA,51.79372659,-0.029373081000000002,2,261,36236,154,7289,2106
2013,6188,A10,PA,51.61122549,-0.086394253,110,586,22914,679,3744,990
2013,6190,A10,PA,51.52322410000001,-0.077544509,4950,1739,13425,2625,3520,1420
2013,6198,A104,PA,51.64872298,0.036608262,66,276,14232,42,2674,197
2013,6199,A11,PA,51.60018043,0.019995651,188,421,16187,335,1629,470
2013,6201,A11,PA,51.52687268,-0.026500551,1812,1580,36306,1637,5984,1244
2013,6204,A12,PA,52.32932768,1.597244343,9,160,9591,85,1781,614
2013,6206,A1214,PA,52.06236845,1.207998286,390,205,14608,406,1788,310
2013,6208,A12,TA,51.89105903,0.839651241,1,411,70051,182,12248,5777
2013,6209,A12,TA,51.80370771,0.6524745129999999,0,236,47325,63,7812,5081
2013,6212,A13,PA,51.54690822,0.66958666,320,199,13641,373,2624,401
2013,6213,A13,PA,51.53321363,0.435183273,2,656,43891,159,9932,3954
2013,6216,A13,PA,51.51130434,-0.00987947,714,3050,34188,794,6548,2572
2013,6217,A1198,PA,52.26836992,-0.131941274,10,86,7835,6,1117,333
2013,6218,A15,PA,52.53820374,-0.256018193,30,173,15521,53,1541,279
2013,6222,A18,PA,53.5494106,-0.5072470729999999,113,162,15989,148,2522,445
2013,6226,A16,PA,53.16381832,0.08712825800000001,6,120,7334,44,1286,609
2013,6227,A16,PA,53.29968296,0.028766807000000002,0,207,5454,27,1363,670
2013,6232,A18,PA,53.56568823,-0.61237304,95,257,23627,112,3793,2016
2013,6233,A18,PA,53.57630947,-0.43161125200000006,1,42,3983,80,1173,216
2013,6234,A46,PA,53.55295324,-0.064509888,282,169,17218,150,2123,212
2013,6240,A19,TA,54.66307758,-1.302779645,0,239,39115,170,9059,4475
2013,6241,A1018,PA,54.90974627,-1.382938711,702,192,29123,1532,3600,522
2013,6242,A20,PA,51.46625054,-0.020478927,696,638,18381,1314,3006,967
2013,6243,A20,PA,51.4409029,0.041738731,81,1220,23623,250,4765,1128
2013,6246,A20,PA,51.2984466,0.43708120899999997,109,142,13924,239,1531,331
2013,6248,A20,PA,51.23574988,0.7346247570000001,13,130,5925,52,1747,454
2013,6252,A21,PA,51.43018431,-0.014845191,311,577,22702,1040,2488,659
2013,6254,A21,TA,51.26502933,0.170113605,4,510,31487,124,6332,1940
2013,6255,A21,TA,51.18050792,0.27345631800000003,0,257,21937,89,4384,1594
2013,6258,A21,TA,51.04371269,0.447225242,2,117,10466,49,2460,650
2013,6259,A21,TA,50.95259184,0.502950229,3,126,6446,75,2009,460
2013,6262,A22,PA,51.05135341,0.050241317,4,156,9130,11,2062,382
2013,6264,A22,PA,50.91452699,0.15703895199999998,9,99,10280,46,2571,658
2013,6266,A23,PA,51.46776909,-0.112559319,1455,1433,10490,1991,2089,707
2013,6267,A23,PA,51.42849718,-0.131008997,1080,1120,17658,2517,3103,859
2013,6268,A23,PA,51.36715013,-0.118710773,105,542,27601,322,5083,1789
2013,6269,A23,PA,51.27054307,-0.15104424800000002,62,231,12335,192,2603,394
2013,6273,A23,PA,50.82272172,-0.136418425,1218,360,14144,2164,2745,345
2013,6279,A24,PA,50.86337188,-0.40991123799999996,21,170,14081,114,2155,428
2013,6280,A24,PA,50.81608126,-0.371769334,316,208,20058,302,2471,201
2013,6284,A25,PA,51.2667693,0.074149453,33,146,9643,96,1239,444
2013,6286,A26,PA,51.25415708,0.434737925,47,205,12261,145,1876,283
2013,6287,A26,PA,51.18675638,0.266608495,97,149,13049,266,1899,315
2013,6288,A26,PA,51.1355698,0.262671041,84,101,7974,369,894,157
2013,6290,A26,PA,50.881004600000004,0.020008435,39,169,18398,124,3266,643
2013,6292,A27,PA,50.93764773,-1.360942642,200,269,12358,95,2184,136
2013,6293,A27,PA,50.85738817,-1.247527536,127,438,23042,89,3246,582
2013,6294,A3,PA,50.84807955,-1.078072655,220,272,21320,177,2467,250
2013,6296,A27,TA,50.82890091,-0.7557042509999999,1,368,34935,122,6435,2337
2013,6297,A27,TA,50.84787231,-0.5453893679999999,36,231,26668,181,5339,1520
2013,6298,A27,TA,50.84109497,-0.297040574,41,374,42156,144,7110,1649
2013,6299,A2010,PA,50.82973057,-0.141677466,332,119,8039,398,1692,100
2013,6303,A28,PA,51.12327929,0.770850976,21,34,6830,63,1308,334
2013,6304,A28,PA,51.21203756,0.948017565,5,98,6969,47,1482,454
2013,6305,A28,PA,51.312584,1.1553871820000001,55,175,9383,147,1596,296
2013,6306,A29,PA,51.04892778,-0.432099544,10,72,6052,44,1097,265
2013,6307,A29,PA,50.94917614,-0.520875523,8,101,6943,47,1470,344
2013,6309,A30,PA,51.42802469,-0.563005128,122,261,16149,227,1979,331
2013,6311,A30,PA,51.32750772,-0.79579494,20,149,10621,14,1626,241
2013,6312,A30,PA,51.27970448,-0.969097905,23,65,8167,58,1169,180
2013,6316,A36,TA,51.07616098,-1.79154676,18,193,23519,177,3238,1497
2013,6317,A30,PA,51.07994796,-1.8586238130000001,85,84,9791,171,1939,476
2013,6318,A30,PA,51.00699018,-2.188458196,17,72,13842,90,2635,577
2013,6319,A30,PA,50.96224694,-2.4313980280000003,2,61,4392,51,827,337
2013,6320,A30,PA,50.933763299999995,-2.641747873,38,165,12186,100,1698,403
2013,6326,A388,PA,50.63164895,-4.366032572,12,70,10743,114,2021,391
2013,6327,A30,TA,50.50121521,-4.679863098,1,41,13576,76,2806,1645
2013,6331,A3047,PA,50.21607639,-5.309436693,17,173,8444,206,1859,123
2013,6335,A31,PA,51.17053525,-0.928622087,22,214,18122,94,3092,877
2013,6337,A3090,PA,51.00662298,-1.43126055,71,163,8893,38,1451,284
2013,6338,A31,PA,50.94702772,-1.53874787,8,61,5561,43,1126,274
2013,6339,A31,TA,50.84615193,-1.7996740480000002,8,596,67119,436,10911,3759
2013,6344,A32,PA,50.89742642,-1.18374716,45,243,7515,20,1112,202
2013,6345,A32,PA,50.80548017,-1.152708716,626,487,14384,257,2981,313
2013,6347,A34,TA,51.07619584,-1.2942312040000001,9,244,43955,159,7211,6391
2013,6349,A33,PA,50.93294098,-1.406259903,207,206,19824,232,2199,525
2013,6352,A34,PA,53.091930299999994,-2.258285261,15,35,8796,16,1755,333
2013,6353,A34,PA,53.00212458,-2.215429148,72,158,18033,109,1890,348
2013,6354,A34,PA,52.90332979,-2.160524169,87,231,15937,95,2919,913
2013,6359,A34,PA,52.43587684,-1.846684113,107,109,14719,292,2417,272
2013,6361,A3400,PA,52.0937595,-1.628177939,5,98,5449,95,1259,217
2013,6363,A34,TA,51.69651983,-1.276235313,0,222,37683,143,5739,5244
2013,6364,A339,PA,51.42295133,-1.324270762,3,172,20804,44,3400,1877
2013,6367,A35,PA,50.93670451,-1.4036503169999999,330,192,11858,191,1682,135
2013,6368,A35,PA,50.91881745,-1.4607832809999999,73,688,51502,534,7704,4546
2013,6369,A35,PA,50.87252809,-1.5750130169999998,81,205,10497,71,1686,361
2013,6380,A36,TA,51.02400667,-1.707657322,6,152,13156,88,2474,1209
2013,6381,A36,PA,50.93015673,-1.503340857,150,143,10588,153,1627,298
2013,6382,A37,PA,51.38274843,-2.551734389,6,152,11600,64,2306,853
2013,6383,A37,PA,51.26590407,-2.541160385,16,68,5915,14,1355,799
2013,6385,A37,PA,50.97747134,-2.672832712,37,241,13141,77,2136,628
2013,6388,A38,TA,52.80383834,-1.66739597,0,178,26723,47,5123,4197
2013,6390,A38,PA,52.51673323,-1.809857066,68,158,21005,77,3872,1291
2013,6392,A38,PA,52.45392311,-1.911663665,277,211,26852,540,3238,511
2013,6393,A38,PA,52.37303662,-2.0451962630000002,20,142,18913,181,3036,1117
2013,6394,A38,PA,52.31007787,-2.092361604,33,140,16306,139,2446,638
2013,6396,A38,PA,52.06214221,-2.194170867,18,50,6466,28,1487,465
2013,6398,A38,PA,51.80406679,-2.2950430330000002,43,141,8696,66,1786,828
2013,6399,A38,PA,51.56255923,-2.556216924,153,275,18052,143,2409,678
2013,6401,A38,PA,51.43643254,-2.60561056,144,114,7628,483,2008,240
2013,6402,A38,PA,51.29116868,-2.83272192,46,57,7063,55,1137,282
2013,6403,A38,PA,51.16317011,-2.988158473,104,341,16110,178,3569,1981
2013,6407,A379,PA,50.69432488,-3.502139624,931,526,24575,268,5576,910
2013,6409,A38,TA,50.49865285,-3.7672857239999997,1,239,28968,99,6372,2543
2013,6410,A38,TA,50.37669967,-4.0405393389999995,2,573,42494,262,8424,2271
2013,6413,A38,TA,50.45636587,-4.537135281,2,120,9962,95,3251,1056
2013,6416,A39,PA,51.16496824,-2.988196907,18,231,13873,67,2813,1555
2013,6417,A39,PA,51.15814901,-3.331252648,8,33,8453,24,1286,274
2013,6418,A39,PA,51.09621744,-4.0555522239999995,14,84,6700,57,1336,103
2013,6419,A39,PA,50.9919932,-4.281229282,6,31,5507,52,1213,268
2013,6420,A39,PA,50.66781854,-4.619286296,7,59,3782,31,806,278
2013,6425,A40,PA,51.51823022,-0.11335663,3355,1109,11717,1263,1938,781
2013,6426,A40,PA,51.51422068,-0.149553204,920,82,1125,4984,170,37
2013,6428,A219,PA,51.50998612,-0.224661585,642,565,10693,1129,2015,1066
2013,6429,A40,PA,51.53840593,-0.357659336,3,1895,94323,1088,17949,5961
2013,6430,A40,PA,51.57144777,-0.519527179,30,437,21288,201,3536,504
2013,6431,A40,PA,51.60753007,-0.695979793,65,146,18374,167,2207,422
2013,6432,A40,PA,51.64105102,-0.830863389,24,118,6266,118,1293,187
2013,6434,A40,PA,51.78525279,-1.566496515,0,31,11822,30,1563,835
2013,6435,A40,PA,51.88027603,-2.004311469,28,69,7529,77,1113,229
2013,6436,A40,PA,51.89381878,-2.088596957,574,237,15929,681,2213,191
2013,6437,A38,PA,51.878322100000005,-2.240225788,40,102,7012,78,885,103
2013,6438,A40,TA,51.86630486,-2.3675277340000003,7,114,8201,99,2322,800
2013,6440,A41,PA,53.38452651,-3.014791222,152,419,21813,325,3093,628
2013,6441,A41,TA,53.30229409,-2.958368105,48,215,23076,228,3362,1129
2013,6442,A41,PA,53.22372267,-2.8896587260000004,63,104,9674,205,1117,242
2013,6444,A41,PA,52.86642522,-2.5005593040000003,2,39,4809,56,1451,1436
2013,6446,A41,PA,52.58512687,-2.138694206,118,234,24428,809,2082,666
2013,6447,A41,PA,52.56056362,-2.054535521,97,149,13423,165,2623,627
2013,6448,A41,PA,52.50941629,-1.9572279609999998,73,88,20664,282,3427,862
2013,6449,A41,PA,52.44699423,-1.824870187,45,72,10489,542,1805,361
2013,6450,A41,PA,52.40668649,-1.751531097,17,176,32310,140,3348,712
2013,6455,A4251,PA,51.74136652,-0.48066717299999995,49,103,8836,266,1480,272
2013,6456,A41,PA,51.66759655,-0.36542773700000003,26,454,36815,156,5051,1005
2013,6458,A41,PA,51.57310174,-0.21210202399999997,101,1194,51199,977,8816,2049
2013,6459,A41,PA,51.51972614,-0.156537089,277,583,6347,1788,1310,327
2013,6460,A43,PA,52.59072636,-0.545467103,2,94,5794,15,1655,1387
2013,6461,A5123,PA,52.26014727,-0.8702724270000001,183,118,19495,274,1997,167
2013,6462,A508,PA,52.22879244,-0.8964567920000001,171,68,13680,425,2195,453
2013,6465,A44,PA,51.98862301,-1.719306809,20,119,4684,53,727,170
2013,6467,A44,PA,52.18517391,-2.206803174,94,97,11442,232,1597,411
2013,6470,A45,PA,52.44116292,-1.633647777,3,144,30961,105,4359,1634
2013,6471,A45,TA,52.3793316,-1.472561566,16,241,48415,290,6673,3276
2013,6472,A45,TA,52.34199782,-1.326221488,13,47,19135,72,2727,1527
2013,6473,A45,PA,52.23855799,-1.122810755,6,63,13039,108,2344,1048
2013,6474,A5123,PA,52.23420658,-0.8995294359999999,123,100,23986,118,2703,551
2013,6480,A14,TA,52.25176509,0.721976327,0,143,32651,99,5477,5292
2013,6481,A14,TA,52.10871873,1.106156653,0,108,34943,81,7149,7120
2013,6482,A14,TA,51.97937467,1.330234091,3,214,22455,63,3047,3934
2013,6483,A46,PA,53.41128172,-0.346287876,7,113,5947,78,1526,351
2013,6488,A5460,PA,52.6161414,-1.162505423,260,190,29294,257,3738,610
2013,6490,A4600,PA,52.42612289,-1.4425909380000002,183,106,19564,199,1909,326
2013,6491,A444,PA,52.38186445,-1.496772512,2,185,32069,315,4106,661
2013,6492,A46,TA,52.28250244,-1.610623394,0,176,45203,238,5603,3447
2013,6495,A46,PA,51.76132219,-2.222042785,50,115,9909,43,1021,222
2013,6496,A46,PA,51.59633778,-2.29012807,5,74,4384,16,868,257
2013,6498,A140,PA,52.64295709,1.259414364,99,284,22230,153,4351,1687
2013,6499,A1242,PA,52.62582726,1.322386398,424,159,12288,404,1607,213
2013,6504,A47,PA,52.61330778,-0.8937575740000001,0,43,7199,71,1577,784
2013,6505,A47,PA,52.64033702,-1.114752894,390,144,18256,840,2476,595
2013,6510,A49,PA,53.71415216,-2.668151567,120,65,7914,36,1065,266
2013,6511,A49,PA,53.53086197,-2.654927743,93,85,11676,286,2341,713
2013,6514,A49,PA,53.19975504,-2.630930705,10,154,8241,33,1362,912
2013,6515,A49,PA,52.86567655,-2.654443634,2,54,4534,37,949,641
2013,6516,A5191,PA,52.70324346,-2.7456164110000003,100,60,5020,67,855,42
2013,6517,A49,TA,52.32594734,-2.7120360810000004,8,46,7411,69,2183,929
2013,6518,A49,TA,52.06517797,-2.719112289,154,146,19133,100,3503,847
2013,6520,A50,PA,53.3493331,-2.4521215869999997,35,89,6972,23,1241,487
2013,6521,A50,PA,53.12421531,-2.290980757,13,34,3705,9,1017,260
2013,6522,A50,PA,53.03094645,-2.1815756669999997,62,194,13908,193,1750,229
2013,6524,A522,PA,52.9319214,-1.9270612040000001,14,24,3819,49,791,519
2013,6527,A511,PA,52.69820327,-1.298555331,2,216,19737,106,4301,3782
2013,6529,A5199,PA,52.50423455,-1.068871064,2,47,3667,25,871,499
2013,6530,A51,PA,53.18601837,-2.751946215,20,109,11036,94,1357,597
2013,6532,A51,PA,52.92680438,-2.224797899,10,69,4096,41,970,215
2013,6533,A51,PA,52.777354700000004,-1.957664141,42,97,16180,104,2209,647
2013,6536,A52,PA,53.01138764,-2.213090633,96,97,11735,332,1586,207
2013,6538,A52,PA,53.01499469,-1.7778660609999999,7,37,4812,51,581,455
2013,6539,A52,PA,52.93607929,-1.537654825,13,96,7668,47,1509,881
2013,6540,A52,TA,52.91654654,-1.4117788180000002,10,320,44262,476,5918,1569
2013,6541,A6011,PA,52.93120196,-1.108831428,167,142,23537,481,3111,579
2013,6542,A52,PA,52.91693660000001,-0.6614579,42,66,12007,49,1524,564
2013,6544,A53,PA,53.08948256,-2.057175945,38,96,11175,96,1646,530
2013,6545,A53,PA,53.01515835,-2.215717717,37,86,11727,158,1358,225
2013,6546,A53,PA,52.91276155,-2.447559579,10,118,8932,55,1888,703
2013,6547,A54,PA,53.20893709,-2.738123075,14,103,14165,70,1855,766
2013,6550,A56,PA,53.85881426,-2.1629480009999997,27,65,6217,228,1013,74
2013,6553,A56,PA,53.49643559,-2.252750184,232,146,14166,275,2102,343
2013,6554,A5067,PA,53.46312073,-2.2786094930000003,150,22,6491,650,979,216
2013,6556,A56,PA,53.37931511,-2.527602384,35,26,6720,120,685,272
2013,6557,A56,PA,53.31509571,-2.66175073,63,85,9142,51,943,753
2013,6558,A56,PA,53.20594202,-2.8627894780000003,43,53,14410,158,2354,467
2013,6559,A57,PA,53.42735049,-2.823171605,49,123,22261,454,3083,433
2013,6560,A57,PA,53.39986202,-2.723376161,14,43,6415,17,1158,281
2013,6562,A57,PA,53.47959351,-2.287502104,218,93,7267,141,1694,342
2013,6564,A57,PA,53.451759700000004,-1.9812892309999999,96,165,11895,118,2945,883
2013,6565,A57,PA,53.37990647,-1.5504826369999998,38,101,5050,32,782,206
2013,6568,A58,PA,53.43098687,-2.817221435,20,112,11257,39,1653,199
2013,6570,A58,PA,53.47706304,-2.679487066,12,102,11462,74,2318,766
2013,6571,A58,PA,53.55433057,-2.491981272,46,166,24238,180,4587,1085
