AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,990244,Counted,Manual count,Yorkshire and The Humber,Rotherham,U,MCU,443220,397580,53.47318689,-1.350327991,6,0,278,4,34,5,0,0,0,0,0,5,321
2000,966876,Counted,Manual count,East of England,Suffolk,C487,MCU,608922,255424,52.15754453,1.052850386,54,33,1440,0,146,1,0,0,0,0,0,1,1620
2000,966879,Counted,Manual count,East of England,Suffolk,B1077,MB,616690,245697,52.06723573,1.16004302,78,83,3524,43,302,36,5,0,0,0,1,42,3994
2000,967474,Counted,Manual count,Scotland,Fife,U,MCU,311310,686795,56.06574011,-3.4260617,14,4,1093,6,130,14,1,1,0,0,0,16,1249
2000,990358,Counted,Manual count,London,Harrow,C,MCU,516170,191610,51.61134694,-0.323687459,27,9,3200,17,238,19,12,1,1,0,0,33,3497
2000,919545,Estimated,Estimated using previous year's AADF on this link,South East,Wokingham,U,MCU,478527,177292,51.48913527,-0.870372128,0,3,108,0,4,1,0,1,6,0,0,8,123
2000,996175,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,C,MCU,271175,671648,55.92060963,-4.063024562,3,10,4834,165,566,94,14,40,19,33,19,219,5794
2000,961351,Counted,Manual count,South East,Hampshire,C40,MCU,469100,116000,50.93931417,-1.017916384,56,57,3031,52,305,49,16,0,2,1,4,72,3517
2000,961470,Counted,Manual count,South East,Hampshire,C4,MCU,482100,160000,51.33317869,-0.82291993,37,90,8730,24,795,100,15,51,14,8,6,194,9833
2000,955931,Counted,Manual count,South East,Hampshire,C95,MCU,446010,131430,51.0803554,-1.344560991,14,11,1198,26,118,21,4,0,2,0,0,27,1380
2000,962414,Counted,Manual count,East Midlands,Nottinghamshire,B6030,MB,454000,360000,53.13443227,-1.194316758,82,73,5513,9,749,72,3,1,2,11,6,95,6439
2000,951926,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,455400,347560,53.0224768,-1.175531579,68,34,1304,137,174,33,18,10,1,4,6,72,1721
2000,996729,Counted,Manual count,Scotland,Scottish Borders,B6355,MB,391151,658516,55.81981739,-2.142794039,20,2,1003,27,241,46,12,0,4,9,8,79,1352
2000,997052,Counted,Manual count,East Midlands,Derbyshire,C327,MCU,437695,369752,53.22348664,-1.43686552,19,113,13505,96,1196,275,49,29,21,24,13,411,15321
2000,996398,Counted,Manual count,Scotland,Dumfries & Galloway,B7068,MB,335900,584450,55.15022153,-3.007344303,34,2,480,6,127,65,4,1,3,5,0,78,693
2000,919496,Counted,Manual count,South West,Swindon,U,MCU,417400,183305,51.54837342,-1.75046081,121,21,1409,43,194,20,1,0,0,0,1,22,1689
2000,955388,Counted,Manual count,West Midlands,Coventry,U,MCU,428329,278097,52.40016047,-1.585058922,47,18,1150,8,104,6,1,2,1,0,0,10,1290
2000,990101,Counted,Manual count,West Midlands,Coventry,B4098,MB,432710,280530,52.42178916,-1.520434241,136,136,14408,296,1201,63,16,44,13,8,7,151,16192
2000,967558,Counted,Manual count,Scotland,Midlothian,B6414,MB,334263,667550,55.8965677,-3.052780219,18,25,5060,70,669,63,15,6,9,5,4,102,5926
2000,967541,Counted,Manual count,Scotland,Midlothian,U,MCU,330318,669712,55.91543364,-3.116409919,8,8,4490,132,862,260,163,94,37,107,53,714,6206
2000,990476,Estimated,Estimated using previous year's AADF on this link,Scotland,Angus,U,MCU,360350,760010,56.73005653,-2.649613836,33,23,623,6,128,22,0,0,3,0,0,25,805
2000,990402,Counted,Manual count,South East,Wokingham,U,MCU,476800,172910,51.44997864,-0.896191838,156,28,2154,25,183,20,4,1,0,0,1,26,2416
2000,990169,Counted,Manual count,Scotland,North Lanarkshire,B803,MB,273030,665230,55.86347469,-4.030349295,11,23,8757,157,912,307,31,148,37,80,111,714,10563
2000,966637,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,532151,387185,53.36502173,-0.015459578,12,4,324,0,17,2,0,0,0,0,0,2,347
2000,966643,Counted,Manual count,East Midlands,Lincolnshire,C544,MCU,556450,371071,53.2136727,0.341474054,14,2,955,0,113,12,0,0,2,0,0,14,1084
2000,966311,Counted,Manual count,North East,Darlington,C,MCU,427911,515802,54.53672558,-1.570156031,66,54,6890,87,729,110,6,6,1,0,0,123,7883
2000,967516,Counted,Manual count,Scotland,Aberdeen City,U,MCU,392930,810700,57.18705661,-2.118604262,16,15,1453,119,86,9,1,0,2,2,0,14,1687
2000,990224,Counted,Manual count,North East,Sunderland,C,MCU,436240,556620,54.9029963,-1.436376455,14,18,736,134,108,16,5,0,0,0,0,21,1017
2000,951459,Counted,Manual count,North West,Bury,U,MCU,382400,403755,53.53015611,-2.266980978,15,9,1655,65,171,43,1,0,1,0,0,45,1945
2000,990232,Counted,Manual count,North West,Bury,C,MCU,378960,411400,53.59874342,-2.319393113,46,50,6890,122,683,73,6,2,0,2,2,85,7830
2000,966698,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,U,MCU,431847,455749,53.99680252,-1.515693115,59,18,1362,1,66,8,0,0,0,0,0,8,1455
2000,966707,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C100,MCU,451513,463647,54.06619771,-1.214395232,37,8,1695,15,144,38,5,3,2,2,0,50,1912
2000,941497,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C35,MCU,410418,486146,54.27086479,-1.841532266,7,11,203,7,10,2,3,0,1,0,0,6,237
2000,944148,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C152,MCU,440040,506829,54.4552799,-1.383929323,20,5,302,3,26,13,4,1,0,0,0,18,354
2000,944435,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C20,MCU,471400,485430,54.2595676,-0.905429617,17,11,1185,2,135,26,15,2,13,0,1,57,1390
