Acc_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201301MM70225,1,19,0,8,0,1,0,0,0,0,4,1,1,1,7,1598,2,1,5,1
201301MM70225,2,1,0,15,0,1,0,0,0,0,3,1,6,1,8,-1,-1,-1,2,1
201301MM70226,1,11,0,4,0,8,0,0,0,0,0,1,6,1,7,-1,-1,-1,2,1
201301MM70227,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,9,1
201301MM70227,2,9,0,18,0,0,0,0,0,0,2,1,6,1,7,1997,2,3,2,1
201301MM70228,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,3,1
201301MM70229,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70229,2,1,0,5,0,8,0,0,0,0,1,1,6,1,3,-1,-1,-1,-1,-1
201301MM70230,1,9,0,18,0,0,0,0,0,0,4,1,6,1,9,1560,2,4,4,1
201301MM70230,2,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,1389,1,11,-1,-1
201301MM70232,1,11,0,5,0,0,0,0,0,0,0,1,1,1,8,6700,2,4,1,1
201301MM70233,1,1,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,5,1
201301MM70233,2,9,0,18,0,8,0,0,0,0,2,1,6,1,6,-1,-1,-1,6,1
201301MM70234,1,9,0,7,0,1,0,0,0,0,4,1,6,2,9,1398,2,4,9,2
201301MM70234,2,1,0,15,0,1,0,0,0,0,3,1,6,2,7,-1,-1,-1,5,1
201301MM70235,1,9,0,5,0,1,0,0,0,0,1,1,2,1,9,1794,1,6,2,1
201301MM70235,2,1,0,18,0,1,0,0,0,0,4,1,2,1,9,-1,-1,-1,4,1
201301MM70236,1,19,0,18,0,1,0,0,0,0,4,1,6,1,8,2198,2,3,2,1
201301MM70236,2,9,0,12,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70239,1,1,0,15,0,1,0,0,0,0,1,1,2,2,7,-1,-1,-1,2,1
201301MM70239,2,9,0,9,0,1,0,0,0,0,4,1,6,2,8,-1,-1,-1,3,1
201301MM70241,1,11,0,5,0,0,0,0,0,0,3,1,1,1,7,7300,2,11,3,1
201301MM70241,2,9,0,13,0,0,0,0,0,0,4,1,6,2,7,2656,1,10,2,1
201301MM70242,1,3,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
201301MM70242,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70244,1,19,0,7,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,9,1
201301MM70244,2,1,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,2,1
201301MM70245,1,3,0,18,0,8,0,0,0,0,1,1,6,1,5,125,1,-1,2,1
201301MM70245,2,19,0,9,0,8,0,0,0,0,1,1,6,1,8,1753,2,9,2,1
201301MM70246,1,9,0,18,0,8,0,0,0,0,1,2,6,1,7,-1,-1,-1,3,1
201301MM70246,2,9,0,18,0,8,0,0,0,0,4,1,6,2,6,1995,2,10,-1,1
201301MM70247,1,9,0,9,0,8,0,0,0,0,4,1,6,2,4,1198,1,3,5,1
201301MM70247,2,9,0,18,0,8,0,0,0,0,1,1,6,1,9,1896,2,8,4,1
201301MM70248,1,11,0,3,0,8,0,0,0,0,2,1,1,1,-1,4500,2,2,2,1
201301MM70248,2,19,0,18,0,8,0,0,0,0,1,1,6,1,6,2179,2,9,9,3
201301MM70249,1,4,0,18,0,8,0,0,0,0,4,1,6,1,5,249,1,6,10,1
201301MM70249,2,9,0,9,0,8,0,0,0,0,1,1,6,2,5,1999,1,6,2,1
201301MM70250,1,1,0,5,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70250,2,11,0,18,0,0,0,0,0,0,4,1,1,1,7,8268,2,12,3,1
201301MM70252,1,9,0,7,0,8,0,0,0,0,4,1,6,2,9,1242,1,6,6,1
201301MM70252,2,1,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,-1,-1
201301MM70253,1,3,0,18,0,8,0,0,0,0,4,1,6,1,5,97,1,4,-1,-1
201301MM70253,2,9,0,9,0,8,0,0,0,0,4,1,6,1,8,1850,1,13,2,1
201301MM70254,1,9,0,18,0,8,0,0,0,0,0,1,1,1,7,-1,-1,-1,-1,-1
201301MM70254,2,19,0,4,0,8,0,0,0,0,2,1,1,1,6,1870,2,8,1,1
201301MM70254,3,11,0,4,0,8,0,0,0,0,1,1,1,1,6,-1,-1,-1,4,1
201301MM70256,1,3,0,18,0,8,0,0,0,0,4,1,1,1,6,-1,-1,-1,2,1
201301MM70256,2,9,0,18,0,8,0,0,0,0,3,1,6,1,5,1587,1,14,3,1
201301MM70257,1,9,0,9,0,1,0,0,0,0,3,1,1,2,8,1329,1,2,2,1
201301MM70257,2,5,0,13,0,1,0,0,0,0,4,1,6,1,7,749,1,18,5,1
201301MM70258,1,3,0,3,0,1,0,0,0,0,2,1,1,1,6,125,1,7,4,1
201301MM70258,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,1896,2,12,-1,-1
201301MM70259,1,9,0,17,0,8,0,0,0,0,3,1,6,1,10,1596,1,6,4,1
201301MM70260,1,11,0,18,0,2,0,0,0,0,1,1,1,1,6,6700,2,3,3,1
201301MM70262,1,11,0,18,0,8,0,0,0,0,0,1,1,1,7,6700,2,4,2,1
201301MM70264,1,9,0,7,0,5,0,0,0,0,0,1,1,1,5,-1,-1,-1,-1,-1
201301MM70264,2,9,0,14,0,1,0,0,0,0,1,1,6,2,6,1390,1,2,2,1
201301MM70264,3,1,0,15,0,1,0,0,0,0,1,1,6,1,7,-1,-1,-1,4,1
201301MM70265,1,9,0,13,0,8,0,0,0,0,4,1,6,2,6,1598,1,5,3,1
201301MM70265,2,1,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,2,1
201301MM70267,1,9,0,18,0,0,0,0,0,0,3,1,6,1,6,1397,1,11,2,1
201301MM70267,2,9,0,18,0,0,0,0,0,0,3,1,6,2,6,1599,1,8,2,1
201301MM70269,1,9,0,14,0,8,0,0,0,0,4,1,6,2,6,1995,2,5,5,1
201301MM70270,1,9,0,9,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,3,1
201301MM70271,1,8,0,6,0,0,0,0,0,0,2,1,1,1,6,1997,2,2,4,1
201301MM70271,2,3,0,18,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1
201301MM70272,1,11,0,4,0,0,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1
201301MM70273,1,9,0,3,0,8,0,0,0,0,2,1,6,2,9,1895,1,12,2,1
201301MM70273,2,19,0,18,0,8,0,0,0,0,1,1,6,1,9,2148,2,6,2,1
201301MM70274,1,19,0,18,0,0,0,0,0,0,3,1,6,1,8,1896,2,7,3,1
201301MM70274,2,9,0,18,0,0,1,0,0,0,1,1,6,1,7,875,1,-1,2,1
201301MM70275,1,11,0,5,0,8,0,0,0,0,0,1,1,1,6,7300,2,9,5,1
201301MM70277,1,9,0,18,0,8,0,0,0,0,1,1,6,1,8,2148,2,6,2,1
201301MM70277,2,1,0,18,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,6,1
201301MM70280,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,1596,1,9,-1,-1
201301MM70280,2,9,0,9,0,8,0,0,0,0,4,1,6,1,5,1598,2,1,3,1
201301MM70281,1,11,0,18,0,8,0,0,0,0,0,1,1,1,9,8268,2,10,4,1
201301MM70282,1,5,0,9,0,8,0,0,0,0,1,1,6,1,6,656,1,7,5,1
201301MM70283,1,4,0,3,0,8,0,0,0,0,2,1,6,1,8,-1,-1,-1,2,1
201301MM70283,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70284,1,1,0,18,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,3,1
201301MM70284,2,9,0,7,0,8,0,0,0,0,3,1,6,2,-1,1329,1,1,3,1
201301MM70285,1,9,0,9,0,2,0,10,1,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70286,1,11,0,9,0,8,0,0,0,0,3,1,1,1,8,4500,2,2,2,1
201301MM70286,2,3,0,13,0,8,0,0,0,0,1,1,1,1,5,125,1,7,1,1
201301MM70287,1,9,0,18,0,8,0,0,0,0,4,1,1,1,5,1399,2,4,6,1
201301MM70287,2,9,0,18,0,8,0,0,0,0,1,1,6,1,9,1598,1,5,2,1
201301MM70289,1,9,0,18,0,0,0,0,0,0,4,1,6,1,5,1796,1,4,5,1
201301MM70290,1,5,0,15,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,1,1
201301MM70290,2,9,0,9,0,8,0,0,0,0,4,1,6,1,8,1995,2,-1,7,1
201301MM70291,1,1,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,2,1
201301MM70291,2,5,0,9,0,8,0,0,0,0,1,1,6,1,-1,125,1,3,-1,-1
201301MM70292,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1796,1,5,2,1
201301MM70292,2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,1,1
201301MM70293,1,5,0,18,0,0,0,0,0,0,1,1,6,1,7,599,1,11,2,1
201301MM70293,2,9,0,6,0,0,0,0,0,0,3,1,6,1,6,1242,1,3,4,1
201301MM70294,1,8,0,14,0,8,0,0,0,0,2,1,1,1,7,-1,-1,-1,6,1
201301MM70294,2,9,0,18,0,8,0,0,0,0,1,1,1,1,9,2926,2,12,4,1
201301MM70295,1,9,0,9,0,2,0,0,0,0,1,1,6,1,9,-1,-1,-1,3,1
201301MM70296,1,9,0,4,0,1,0,0,0,0,2,1,6,1,4,1229,1,8,2,1
201301MM70296,2,3,0,18,0,1,0,0,0,0,1,1,6,1,5,125,1,3,5,1
201301MM70297,1,9,0,18,0,8,0,0,0,0,4,1,6,2,6,2720,2,8,-1,-1
201301MM70297,2,9,0,9,0,8,0,0,1,0,1,1,6,1,7,1598,1,7,-1,-1
201301MM70298,1,9,0,5,0,2,0,0,0,0,3,1,6,1,7,1794,1,8,2,1
201301MM70298,2,1,0,18,0,2,0,0,0,0,1,1,6,2,6,-1,-1,-1,5,1
201301MM70299,1,9,0,7,2,1,0,0,0,0,4,1,1,1,5,-1,-1,-1,-1,-1
201301MM70299,2,9,0,18,2,1,0,0,0,0,1,1,6,1,7,2188,2,9,1,1
201301MM70299,3,9,0,8,0,1,0,0,0,0,3,1,1,1,7,-1,-1,-1,1,1
201301MM70300,1,9,0,6,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,1,1
201301MM70300,2,2,0,18,0,8,0,0,0,0,1,1,6,1,5,124,1,9,4,1
201301MM70301,1,1,0,18,4,0,0,0,0,0,3,1,6,2,8,-1,-1,-1,3,1
201301MM70301,2,20,0,7,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70302,1,9,0,9,0,8,0,0,0,0,3,1,6,2,6,2000,1,14,3,1
201301MM70302,2,5,0,13,0,8,0,0,0,0,1,1,2,1,7,645,1,8,8,1
201301MM70303,1,5,0,18,0,8,0,0,0,0,4,1,2,1,8,595,1,9,3,1
201301MM70304,1,11,0,1,0,8,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70305,1,11,0,18,0,1,0,0,0,0,0,1,1,1,5,7300,2,10,5,1
201301MM70307,1,9,0,4,0,1,0,0,0,0,2,1,6,1,7,1560,2,1,6,1
201301MM70307,2,1,0,4,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,3,1
201301MM70308,1,2,0,18,0,0,0,0,0,0,4,1,6,2,5,49,1,8,2,1
201301MM70308,2,9,0,5,0,0,0,0,0,0,3,1,6,1,6,-1,-1,-1,1,1
201301MM70309,1,9,0,18,0,8,0,0,0,0,2,1,6,2,8,1598,1,2,2,1
201301MM70309,2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1398,1,1,7,1
201301MM70310,1,9,0,9,0,8,0,0,0,0,3,1,6,2,8,1798,1,5,9,1
201301MM70310,2,1,0,17,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,5,1
201301MM70311,1,11,0,5,0,0,0,0,0,0,0,1,1,1,7,8300,2,7,2,1
201301MM70312,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1598,1,5,3,1
201301MM70312,2,9,0,7,0,8,0,0,0,0,4,1,6,3,-1,1598,2,1,-1,-1
201301MM70314,1,11,0,17,0,8,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1
201301MM70316,1,9,0,18,0,8,0,0,0,0,2,1,6,1,7,1796,1,10,2,1
201301MM70316,2,21,1,18,0,8,0,0,0,0,1,1,1,1,9,10518,2,1,-1,-1
201301MM70317,1,9,0,12,0,2,0,0,0,0,3,1,6,1,4,1086,1,9,3,1
201301MM70317,2,8,0,18,0,2,0,0,0,0,4,1,6,1,7,2499,2,6,5,1
201301MM70319,1,1,0,12,0,1,0,0,0,0,3,1,6,1,5,-1,-1,-1,6,1
201301MM70319,2,9,0,18,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70320,1,1,0,4,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,4,1
201301MM70320,2,9,0,3,0,1,0,0,0,0,2,1,6,1,9,1329,1,4,4,1
201301MM70321,1,9,0,7,0,8,0,0,0,0,4,1,6,1,7,1896,2,13,3,1
201301MM70321,2,1,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,2,1
201301MM70322,1,9,0,18,0,8,0,0,0,0,1,1,6,1,8,1390,1,8,3,1
201301MM70323,1,19,0,5,0,8,0,0,0,0,3,1,1,1,5,2198,2,1,3,1
201301MM70323,2,1,0,14,0,8,0,0,0,0,4,1,6,2,6,-1,-1,-1,2,1
201301MM70325,1,1,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,3,1
201301MM70325,2,19,0,2,0,0,0,0,0,0,2,1,6,1,9,1753,2,5,5,1
201301MM70326,1,1,0,9,0,2,0,0,0,0,4,1,6,2,6,-1,-1,-1,5,1
201301MM70326,2,9,0,9,0,2,0,0,0,0,3,1,6,1,-1,1991,1,14,-1,-1
201301MM70327,1,1,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,4,1
201301MM70327,2,9,0,7,0,8,0,0,0,0,4,1,6,1,-1,1995,1,10,-1,-1
201301MM70328,1,9,0,9,0,8,0,0,0,0,3,1,6,1,9,-1,-1,-1,3,1
201301MM70328,2,1,0,18,0,8,0,0,0,0,1,1,6,2,8,-1,-1,-1,5,1
201301MM70329,1,9,0,7,0,8,0,0,0,0,0,1,6,2,11,999,1,1,9,1
201301MM70329,2,1,0,15,0,8,0,0,0,0,0,1,6,2,6,-1,-1,-1,5,1
201301MM70330,1,9,0,7,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70331,1,2,0,18,0,0,0,0,0,0,1,1,1,1,5,49,1,5,1,1
201301MM70331,2,9,0,6,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70332,1,1,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,5,1
201301MM70332,2,9,0,9,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70333,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,-1,-1,-1,5,1
201301MM70333,2,1,0,18,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
201301MM70334,1,9,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,2,1
201301MM70334,2,9,0,3,0,8,0,0,0,0,2,1,6,1,5,-1,-1,-1,4,1
201301MM70334,3,19,0,3,0,8,0,0,0,0,2,1,6,1,6,2179,2,11,2,1
201301MM70335,1,9,0,7,0,8,0,0,0,0,4,1,6,2,6,1596,1,4,2,1
201301MM70335,2,4,0,18,0,8,0,0,0,0,1,1,6,1,7,125,1,9,2,1
201301MM70337,1,3,0,13,0,8,1,0,0,0,0,1,6,1,8,125,1,-1,-1,-1
201301MM70337,2,9,0,9,0,8,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70338,1,19,0,11,0,8,0,0,0,0,4,1,1,1,-1,-1,-1,-1,3,1
201301MM70338,2,1,0,11,0,8,0,0,0,0,3,1,6,1,7,-1,-1,-1,2,1
201301MM70339,1,9,0,7,0,8,0,0,0,0,4,1,6,2,8,-1,-1,-1,5,1
201301MM70339,2,1,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,5,1
201301MM70341,1,9,0,9,0,8,0,0,0,0,4,1,6,1,7,1796,1,15,4,1
201301MM70341,2,3,0,18,0,8,0,0,0,0,1,1,6,1,6,125,1,2,5,1
201301MM70342,1,2,0,7,0,8,0,0,0,0,4,1,6,1,4,124,1,14,3,1
201301MM70343,1,9,0,18,0,0,0,0,0,0,2,1,6,1,5,1984,1,13,3,1
201301MM70343,2,8,0,13,0,0,0,0,0,0,1,1,1,1,6,1686,2,5,2,1
201301MM70344,1,9,0,7,0,8,0,0,0,0,0,1,1,2,6,1229,1,3,9,1
201301MM70344,2,1,0,18,0,8,0,0,0,0,4,1,2,2,6,-1,-1,-1,2,1
201301MM70345,1,9,0,9,0,8,0,0,0,0,1,1,6,2,5,998,1,13,2,1
201301MM70345,2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,4,1
201301MM70346,1,4,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70347,1,11,0,18,0,0,0,0,0,0,0,1,1,1,8,9000,2,4,5,1
201301MM70348,1,11,0,18,0,0,0,0,0,0,0,1,1,1,8,6700,2,2,9,1
201301MM70349,1,9,0,9,0,8,0,0,0,0,4,1,6,1,7,1997,1,10,4,1
201301MM70349,2,9,0,18,0,8,0,0,0,0,1,1,6,1,9,1597,1,14,3,1
201301MM70351,1,9,0,9,0,8,0,0,0,0,1,1,6,2,9,1108,1,17,2,1
201301MM70351,2,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
201301MM70352,1,19,0,7,0,5,0,0,0,0,0,1,1,1,7,-1,-1,-1,3,1
201301MM70352,2,1,0,15,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,3,1
201301MM70354,1,1,0,18,0,2,0,0,0,0,3,1,6,1,6,-1,-1,-1,6,1
201301MM70354,2,11,0,18,0,2,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1
201301MM70356,1,9,0,18,0,2,0,0,0,0,1,1,1,1,6,-1,-1,-1,-1,-1
201301MM70357,1,9,0,18,0,0,0,0,0,0,4,1,2,2,7,1388,1,10,8,1
201301MM70357,2,1,0,18,0,0,0,0,0,0,1,1,6,2,8,-1,-1,-1,2,1
201301MM70358,1,9,0,18,0,8,0,0,0,0,1,1,6,2,7,-1,-1,-1,3,1
201301MM70358,2,9,0,18,0,8,0,0,0,0,3,1,6,1,5,2979,1,9,4,1
201301MM70359,1,1,0,9,0,1,0,0,0,0,3,1,6,2,5,-1,-1,-1,3,1
201301MM70359,2,9,0,7,0,1,0,0,0,0,4,1,6,1,5,1587,1,7,3,1
201301MM70360,1,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1598,2,1,8,1
201301MM70360,2,9,0,4,0,1,0,0,0,0,1,1,6,1,5,1198,1,9,3,1
201301MM70361,1,20,0,9,0,8,0,0,0,0,1,1,1,1,9,8870,2,10,7,3
201301MM70361,2,3,0,18,0,8,0,0,0,0,3,1,1,1,6,125,1,3,2,1
201301MM70363,1,1,0,9,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,10,1
201301MM70363,2,4,0,18,0,8,0,0,0,0,1,1,6,1,6,499,1,5,2,1
201301MM70364,1,9,0,18,0,0,0,0,0,0,1,1,6,1,9,1850,1,16,2,1
201301MM70364,2,1,0,18,0,0,0,0,0,0,4,1,6,1,5,-1,-1,-1,-1,-1
201301MM70365,1,9,0,18,0,8,0,0,0,0,1,1,6,1,6,1600,1,15,3,1
201301MM70365,2,9,0,17,0,8,0,0,0,0,4,1,6,1,8,2996,1,8,3,1
201301MM70366,1,11,0,18,2,1,0,0,0,0,1,1,1,1,8,-1,-1,-1,8,1
201301MM70366,2,9,0,11,2,1,0,0,0,0,4,1,6,1,-1,1781,1,24,6,1
201301MM70367,1,8,0,2,0,2,0,0,0,0,3,1,1,1,7,1598,1,7,4,1
201301MM70367,2,1,0,18,0,2,0,8,0,0,1,1,6,1,6,-1,-1,-1,4,1
201301MM70368,1,9,0,7,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70368,2,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,1,1
201301MM70368,3,9,0,18,0,8,0,0,0,0,3,1,6,2,8,3498,1,7,3,1
201301MM70369,1,19,0,1,0,8,0,0,0,0,2,1,6,1,6,2500,2,6,1,1
201301MM70371,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,1296,1,18,3,1
201301MM70372,1,1,0,15,4,1,0,0,0,0,0,1,6,2,5,-1,-1,-1,2,1
201301MM70372,2,9,0,7,0,6,0,0,0,0,4,1,6,1,-1,1398,1,11,-1,-1
201301MM70374,1,1,0,7,0,8,0,0,0,0,1,1,6,2,8,-1,-1,-1,5,1
201301MM70374,2,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1560,2,5,5,1
201301MM70375,1,9,0,4,0,8,0,0,0,0,2,1,6,2,9,2000,2,7,3,1
201301MM70375,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70377,1,1,0,18,4,1,0,0,0,0,4,1,6,1,6,-1,-1,-1,7,1
201301MM70377,2,9,0,9,0,8,0,0,0,0,2,1,6,2,-1,1598,1,10,5,1
201301MM70378,1,8,0,2,0,8,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1
201301MM70378,2,5,0,15,0,8,0,0,0,0,3,1,6,1,8,1050,1,1,-1,-1
201301MM70381,1,19,0,9,0,8,0,0,0,0,3,1,6,1,6,2143,2,-1,2,1
201301MM70381,2,1,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,4,1
201301MM70382,1,1,0,4,0,8,0,0,0,0,2,1,6,1,6,-1,-1,-1,3,1
201301MM70382,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,1800,1,14,2,1
201301MM70383,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1398,1,1,5,1
201301MM70383,2,9,0,9,0,8,0,0,0,0,1,1,6,1,6,4966,1,11,8,1
201301MM70384,1,9,0,4,0,1,0,0,0,0,1,1,6,1,6,1753,2,13,-1,-1
201301MM70384,2,9,0,4,0,1,0,0,0,0,2,1,6,1,6,-1,-1,-1,2,1
201301MM70385,1,9,0,18,0,8,0,0,0,0,4,1,6,1,10,1997,1,1,3,1
201301MM70385,2,11,0,15,0,8,0,0,0,0,3,1,1,1,-1,8268,2,7,-1,-1
201301MM70386,1,9,0,6,0,0,0,0,0,0,3,1,6,1,6,1390,1,6,3,1
201301MM70386,2,2,0,13,0,0,0,0,0,0,1,1,6,1,9,592,1,19,-1,-1
201301MM70387,1,9,0,3,0,8,0,7,1,1,2,1,1,1,7,1598,1,4,2,1
201301MM70387,2,11,0,4,0,8,0,0,0,0,1,1,1,1,6,7300,2,9,3,1
201301MM70388,1,3,0,14,0,0,0,0,0,0,4,1,6,2,7,124,1,-1,4,1
201301MM70389,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,1598,1,14,-1,-1
201301MM70391,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1396,1,12,3,1
201301MM70391,2,1,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,3,1
201301MM70393,1,1,0,18,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,3,1
201301MM70393,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301MM70394,1,1,0,18,0,2,0,0,0,0,2,1,2,1,6,-1,-1,-1,1,1
201301MM70394,2,8,0,18,0,2,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1
201301MM70395,1,9,0,16,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301MM70398,1,9,0,9,0,8,0,0,0,0,0,1,6,2,8,1598,1,7,3,1
201301MM70398,2,3,0,18,0,1,1,0,0,0,3,1,1,1,4,125,1,9,6,1
201301MM70399,1,9,0,5,0,1,0,0,0,0,3,1,6,1,8,-1,-1,-1,3,1
201301MM70399,2,1,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,1,1
201301MM70400,1,90,4,13,0,8,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1
201301MM70400,2,1,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,2,1
201301MM70401,1,3,0,4,0,8,0,0,0,0,0,1,6,1,8,-1,-1,-1,5,1
201301MM70401,2,8,0,6,0,8,0,0,0,0,0,1,1,1,6,2499,2,4,1,1
201301MM70402,1,1,0,18,0,1,0,10,1,0,1,1,2,1,8,-1,-1,-1,5,1
201301MM70404,1,11,0,2,0,0,0,0,0,0,0,1,1,1,6,-1,-1,-1,2,1
201301MM70405,1,9,0,18,0,8,0,0,0,0,1,1,6,1,6,1984,1,12,3,1
201301MM70405,2,1,0,18,0,8,0,0,0,0,3,1,6,1,6,-1,-1,-1,2,1
201301MM70406,1,9,0,18,0,8,0,0,0,0,3,1,3,2,6,1582,2,6,5,1
201301MM70406,2,9,0,9,0,8,0,0,0,0,1,1,1,1,7,1497,8,7,3,1
201301MM70408,1,9,0,18,0,0,0,4,0,0,1,1,6,2,5,998,1,7,5,1
201301MM70408,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,1527,2,17,-1,-1
201301MM70409,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1560,2,5,2,1
201301MM70409,2,8,0,18,0,8,0,0,0,0,1,1,1,1,7,2402,2,7,7,1
201301MM70410,1,1,0,15,4,1,0,8,0,0,1,1,2,1,7,-1,-1,-1,5,1
201301MM70410,2,9,0,3,0,1,0,0,0,0,4,1,6,1,-1,1997,2,6,5,1
201301MM70412,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1998,1,9,2,1
201301MM70412,2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,3,1
201301MM70413,1,9,0,9,0,8,0,0,0,0,3,1,6,2,6,1896,2,9,2,1
201301MM70413,2,4,0,18,0,8,0,0,0,0,1,1,2,1,6,599,1,8,5,1
201301MM70414,1,3,0,3,0,8,0,0,0,0,2,1,6,1,8,125,1,6,4,1
201301MM70414,2,9,0,18,0,8,0,0,0,0,1,1,6,1,7,1242,1,13,2,1
201301MM70415,1,9,0,4,0,0,0,0,0,0,2,1,1,2,9,1587,1,7,5,1
201301MM70415,2,1,0,18,0,0,0,0,0,0,1,1,6,1,5,-1,-1,-1,10,1
201301MM70416,1,4,0,14,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,3,1
