"grid_square,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe"
"""51.71,-0.2455"",5.1,0.0,137003.40000000002,1"
"""51.2645,-0.0695"",25.3,23.4,35037.6,1"
"""51.3835,-0.362"",3.8,340.5,27148.0,1"
"""51.5195,-0.1125"",39.4,1514.0,11872.0,1"
"""51.695,0.0745"",66.2,0.0,122721.6,1"
"""51.566,0.227"",58.1,12.0,4628.0,1"
"""51.5305,-0.212"",197.2,856.8,18946.0,1"
"""51.2815,0.0395"",1.6,23.6,3085.8,1"
"""51.7015,0.0675"",20.1,0.0,122721.6,1"
"""51.628,-0.3295"",7.7,45.2,10400.8,1"
"""51.5515,-0.418"",6.4,169.0,111804.4,1"
"""51.6785,-0.3825"",17.6,81.2,29972.000000000015,1"
"""51.6975,-0.074"",32.0,8.0,15263.6,1"
"""51.5825,-0.2735"",44.5,71.4,15158.2,1"
"""51.7035,-0.0995"",1.3,4.2,987.0,1"
"""51.442,-0.3565"",80.0,50.0,1829.2,1"
"""51.4005,0.2595"",34.4,6.8,1961.4,1"
"""51.317,-0.486"",10.6,0.0,174688.2,1"
"""51.4785,0.137"",56.5,55.4,6696.400000000002,1"
"""51.5155,0.0525"",55.1,67.0,20851.6,1"
"""51.3395,-0.251"",11.2,194.6,20531.0,1"
"""51.2745,0.256"",2.0,6.2,16295.399999999998,1"
"""51.332,0.184"",2.0,16.4,5928.4,1"
"""51.288,-0.372"",4.0,106.2,305.8,1"
"""51.5,0.0705"",84.6,133.0,11097.999999999998,1"
"""51.2955,-0.0045"",34.8,0.0,130464.6,1"
"""51.645,-0.5205"",3.6,38.8,1636.4,1"
"""51.3205,-0.5175"",10.6,20.8,1603.8,1"
"""51.3385,0.11"",2.0,28.0,25736.6,1"
"""51.4935,-0.0805"",106.6,1637.4,24903.2,1"
"""51.6205,-0.2445"",40.1,37.4,14076.2,1"
"""51.3025,-0.269"",11.2,85.2,16208.4,1"
"""51.3595,-0.2045"",62.1,78.2,18299.0,1"
"""51.305,-0.3075"",4.0,19.2,24953.80000000001,1"
"""51.3355,-0.442"",70.5,2.6,86170.79999999999,1"
"""51.4435,-0.085"",15.7,613.0,14160.4,1"
"""51.6205,-0.495"",3.6,65.4,17204.399999999998,1"
"""51.548,0.2585"",1.6,80.0,12194.2,1"
"""51.4435,-0.279"",14.0,161.2,16764.0,1"
"""51.686,-0.468"",19.8,0.0,176717.0,1"
"""51.361,-0.0895"",88.5,82.0,19555.000000000004,1"
"""51.324,-0.2905"",4.0,85.2,16208.4,1"
"""51.5825,0.1345"",66.9,58.0,55901.6,1"
"""51.289,0.245"",2.0,6.2,16295.399999999998,1"
"""51.6635,0.029"",32.0,21.0,19809.4,1"
"""51.5745,-0.1315"",89.8,759.6,13806.2,1"
"""51.261,0.164"",2.0,0.8,44757.99999999999,1"
"""51.3075,0.2505"",2.0,6.2,16295.399999999998,1"
"""51.3985,-0.4115"",10.3,238.0,14919.200000000004,1"
"""51.345,-0.476"",10.6,86.8,22082.80000000001,1"
"""51.666,-0.0935"",39.6,84.8,15573.999999999998,1"
"""51.466,-0.1075"",142.4,2095.6,18263.6,1"
"""51.471,0.1315"",73.3,111.0,12110.6,1"
"""51.552,-0.203"",141.4,368.6,14704.2,1"
"""51.5565,-0.058"",134.2,1159.0,22470.0,1"
"""51.4895,-0.2325"",84.5,969.8,22460.2,1"
"""51.3075,-0.3545"",4.0,0.0,151384.6,1"
"""51.261,-0.348"",4.0,50.0,1714.0,1"
"""51.647,-0.325"",6.9,24.2,22523.0,1"
"""51.5435,-0.1935"",278.1,1157.6,18322.6,1"
"""51.686,-0.477"",3.6,0.0,176717.0,1"
"""51.691,0.156"",2.7,0.0,132333.80000000002,1"
"""51.2985,-0.4625"",70.5,0.6,90095.6,1"
"""51.5955,0.156"",22.6,100.0,20106.6,1"
"""51.6055,-0.24"",31.8,0.0,26512.8,1"
"""51.5805,-0.143"",26.5,109.8,7920.2,1"
"""51.484,-0.252"",66.6,177.4,11420.6,1"
"""51.381,-0.024"",31.6,188.0,20025.0,1"
"""51.5645,-0.4755"",5.7,8.0,103045.6,1"
"""51.5425,-0.497"",30.6,0.0,189142.2,1"
"""51.6495,0.1855"",2.7,0.0,132333.80000000002,1"
"""51.602,-0.38"",33.8,98.6,22421.2,1"
"""51.6975,0.168"",2.7,47.4,1302.4,1"
"""51.567,-0.276"",60.5,116.6,21010.6,1"
"""51.45,-0.2845"",14.0,211.4,8405.2,1"
"""51.378,0.2805"",34.4,0.0,57099.60000000001,1"
"""51.3105,-0.2855"",4.0,85.2,16208.4,1"
"""51.2655,-0.2755"",11.2,169.8,7900.4,1"
"""51.388,0.259"",34.4,24.0,1275.1999999999996,1"
"""51.3145,-0.4965"",10.6,20.8,1603.8,1"
"""51.593,-0.4375"",15.4,111.8,25136.2,1"
"""51.281,-0.32"",4.0,41.6,23494.8,1"
"""51.542,0.1165"",104.2,28.0,18123.6,1"
"""51.6535,-0.4195"",25.4,77.4,8986.599999999999,1"
"""51.3995,-0.3905"",16.3,15.0,469.8,1"
"""51.6135,-0.4415"",19.8,39.4,22257.4,1"
"""51.494,-0.397"",23.9,80.6,55687.4,1"
"""51.6775,-0.249"",5.1,25.2,61870.40000000001,1"
"""51.4275,-0.396"",10.3,13.2,63570.2,1"
"""51.294,-0.157"",10.9,92.4,35338.4,1"
"""51.261,0.174"",2.0,0.8,44757.99999999999,1"
"""51.581,-0.521"",3.6,41.6,28791.0,1"
"""51.6045,0.137"",50.9,64.0,27540.6,1"
"""51.479,-0.4685"",1.2,59.2,20699.0,1"
"""51.375,-0.494"",10.6,167.0,21272.200000000004,1"
"""51.6495,-0.3955"",25.1,81.0,18363.2,1"
"""51.3155,-0.413"",4.0,154.0,17548.8,1"
"""51.6385,-0.461"",19.8,45.0,21393.8,1"
"""51.3755,-0.0305"",36.5,188.0,20025.0,1"
"""51.5365,0.1835"",66.4,88.2,21769.4,1"
"""51.6955,-0.2845"",7.6,32.8,12560.6,1"
"""51.6975,0.0475"",43.3,17.0,21763.4,1"
"""51.6115,-0.0265"",47.6,40.4,18940.2,1"
"""51.6,0.1835"",56.4,10.0,1311.75,1"
"""51.5435,0.156"",79.9,118.8,12939.399999999998,1"
"""51.609,-0.3535"",61.5,3.6,580.8,1"
"""51.5935,-0.086"",67.2,180.2,14587.6,1"
"""51.6265,-0.1285"",36.7,224.0,15740.0,1"
"""51.34,-0.4885"",10.6,0.0,174688.2,1"
"""51.6895,-0.4675"",19.8,0.0,153018.19999999998,1"
"""51.397,0.1925"",11.9,0.8,12842.8,1"
"""51.2885,-0.3525"",4.0,3.8,514.9999999999999,1"
"""51.594,-0.119"",116.9,19.2,2719.4,1"
"""51.5795,-0.353"",52.5,8.25,259.5,1"
"""51.3765,-0.511"",10.6,96.0,7678.4,1"
"""51.3655,-0.2"",122.8,25.6,12776.4,1"
"""51.3115,-0.1205"",25.3,73.2,24309.0,1"
"""51.3005,-0.534"",10.6,116.6,13829.2,1"
"""51.701,-0.2335"",18.8,0.0,137003.40000000002,1"
"""51.6,0.1025"",16.5,4.2,9198.6,1"
"""51.474,-0.507"",1.2,0.0,225359.2,1"
"""51.2965,0.0795"",1.6,12.6,9573.2,1"
"""51.3375,-0.22"",11.2,54.6,11898.4,1"
"""51.7005,-0.265"",7.6,0.0,137003.40000000002,1"
"""51.341,0.212"",2.0,20.8,1177.6,1"
"""51.576,0.2395"",23.2,12.0,4628.0,1"
"""51.619,-0.3795"",17.6,9.8,393.4,1"
"""51.6295,-0.3305"",7.7,44.4,12574.4,1"
"""51.536,-0.36"",54.5,128.0,121082.0,1"
"""51.4885,0.2165"",1.5,0.0,76459.8,1"
"""51.4405,0.0635"",22.7,34.4,36920.599999999984,1"
"""51.322,-0.094"",25.3,75.4,17947.999999999996,1"
"""51.614,-0.3895"",12.3,4.6,656.6,1"
"""51.4185,-0.5085"",1.2,192.4,16575.2,1"
"""51.2885,-0.139"",12.1,92.4,35338.4,1"
"""51.392,0.167"",2.2,0.8,46911.80000000001,1"
"""51.3955,-0.375"",16.3,15.0,469.8,1"
"""51.264,0.2835"",2.0,35.8,18698.4,1"
"""51.3625,-0.5395"",10.6,62.8,24744.0,1"
"""51.2675,0.16"",2.0,0.8,44757.99999999999,1"
"""51.494,0.1995"",31.6,15.6,1513.1999999999994,1"
"""51.483,0.2435"",1.5,29.0,7360.599999999998,1"
"""51.3425,-0.328"",4.0,107.0,20768.6,1"
"""51.506,-0.075"",282.4,3653.8,28656.4,1"
"""51.2755,0.0105"",34.8,21.0,16911.0,1"
"""51.263,0.2035"",2.0,23.2,10990.200000000004,1"
"""51.551,-0.007"",78.5,390.4,7688.800000000001,1"
"""51.567,-0.336"",11.8,45.0,14397.8,1"
"""51.282,-0.43"",4.0,41.2,10791.0,1"
"""51.329,-0.382"",4.0,24.8,639.5999999999998,1"
"""51.5185,-0.3875"",27.1,789.2,24208.80000000001,1"
"""51.3585,0.0"",29.8,19.4,24415.2,1"
"""51.341,0.0635"",1.7,141.8,26793.2,1"
"""51.3645,0.1695"",2.0,0.0,113675.4,1"
"""51.599,-0.236"",37.9,0.0,26512.8,1"
"""51.53,-0.002"",20.0,2058.6,27898.0,1"
"""51.2715,-0.481"",10.6,0.6,90095.6,1"
"""51.434,0.0255"",70.9,42.4,10785.0,1"
"""51.259,-0.308"",4.0,503.4,35287.0,1"
"""51.552,-0.185"",78.6,8.4,920.0,1"
"""51.7075,-0.091"",1.3,4.2,987.0,1"
"""51.5585,-0.206"",83.6,390.4,15669.2,1"
"""51.3085,0.043"",6.3,30.0,5111.6,1"
"""51.4265,-0.3265"",60.7,550.2,11094.2,1"
"""51.6195,-0.528"",3.6,0.0,149683.4,1"
"""51.2815,-0.0475"",34.6,13.4,3168.800000000001,1"
"""51.619,0.1805"",2.7,10.0,1311.75,1"
"""51.3105,-0.1295"",25.3,26.6,10120.0,1"
"""51.357,0.181"",2.0,0.0,113675.4,1"
"""51.321,0.148"",2.0,46.0,1889.4,1"
"""51.419,0.2"",51.8,0.0,124091.8,1"
"""51.461,-0.007"",106.2,848.6,27540.6,1"
"""51.4855,-0.0295"",87.3,2690.2,24691.2,1"
"""51.673,-0.2555"",7.6,15.8,3529.4,1"
"""51.2875,0.275"",2.0,35.8,18698.4,1"
"""51.497,-0.038"",61.6,1093.4,15994.2,1"
"""51.474,-0.43"",6.2,35.4,5883.2,1"
"""51.5865,-0.155"",61.2,268.2,15385.4,1"
"""51.411,-0.521"",1.2,192.4,16575.2,1"
"""51.4835,-0.4305"",46.6,48.8,3359.0,1"
"""51.7045,0.1745"",2.7,47.4,1302.4,1"
"""51.6265,-0.2525"",5.1,49.2,63081.2,1"
"""51.6655,0.015"",43.3,2.4,15566.4,1"
"""51.3205,-0.014"",30.9,19.4,24415.2,1"
"""51.6355,-0.4465"",19.8,50.8,11262.999999999998,1"
"""51.4325,-0.041"",88.7,335.2,29707.80000000001,1"
"""51.3115,-0.4805"",10.6,0.6,90095.6,1"
"""51.481,-0.2525"",18.1,266.6,26156.4,1"
"""51.485,0.095"",97.1,88.4,10499.4,1"
"""51.411,-0.0985"",58.6,251.6,20655.0,1"
"""51.356,0.2715"",34.4,0.0,57099.60000000001,1"
"""51.711,0.0795"",66.2,9.2,3257.2,1"
"""51.5495,0.249"",45.2,80.0,12194.2,1"
"""51.435,0.1835"",51.8,36.8,18091.0,1"
"""51.51,0.157"",12.9,0.4,83812.2,1"
"""51.5625,-0.5105"",30.6,0.0,103546.4,1"
"""51.3565,0.095"",34.2,128.8,24381.2,1"
"""51.5625,0.0545"",62.8,6.5,303.0,1"
"""51.323,0.242"",2.0,20.8,1177.6,1"
"""51.406,-0.4315"",70.5,165.2,18412.2,1"
"""51.6105,-0.449"",4.0,39.4,22257.4,1"
"""51.4595,-0.3475"",63.8,367.8,48643.2,1"
"""51.4805,-0.1735"",119.8,2360.4,23217.0,1"
"""51.3195,-0.5385"",10.6,40.4,524.4,1"
"""51.5605,-0.464"",5.7,31.0,100934.6,1"
"""51.707,-0.2115"",10.1,0.0,151025.19999999998,1"
"""51.424,0.2515"",20.6,0.0,125775.2,1"
"""51.304,-0.3225"",4.0,0.0,142907.8,1"
"""51.4805,0.1545"",49.2,26.6,2025.8,1"
"""51.271,0.191"",2.0,104.2,16280.6,1"
"""51.5675,-0.4545"",14.6,123.8,17657.8,1"
"""51.3325,-0.164"",3.7,17.6,21417.8,1"
"""51.3865,0.015"",17.2,56.4,13891.6,1"
"""51.6945,0.069"",20.1,0.0,122721.6,1"
"""51.2975,-0.048"",34.6,13.4,3168.800000000001,1"
"""51.262,-0.5365"",10.6,45.6,11395.6,1"
"""51.3955,0.285"",20.6,3.0,580.4,1"
"""51.568,-0.184"",15.4,587.6,15860.8,1"
"""51.459,-0.4265"",83.8,154.8,17385.0,1"
"""51.636,-0.2745"",56.7,0.0,70542.0,1"
"""51.5425,-0.234"",37.6,216.6,12626.000000000002,1"
"""51.3405,0.2095"",2.0,20.8,1177.6,1"
"""51.455,0.031"",38.5,199.6,13894.8,1"
"""51.5715,-0.192"",29.4,587.6,15860.8,1"
"""51.6175,0.0185"",23.2,228.8,22081.2,1"
"""51.4305,-0.278"",25.2,161.2,16764.0,1"
"""51.698,0.22"",4.4,8.8,17483.8,1"
"""51.2905,-0.0085"",34.8,0.0,130464.6,1"
"""51.631,-0.516"",3.6,0.0,149683.4,1"
"""51.291,0.1765"",2.0,34.2,15887.4,1"
"""51.511,-0.384"",165.9,789.2,24208.80000000001,1"
"""51.6215,0.1715"",2.7,10.0,1311.75,1"
"""51.6575,0.2825"",4.1,26.4,1470.6,1"
"""51.595,-0.526"",3.6,0.0,148872.0,1"
"""51.3165,0.116"",2.0,26.25,78.25,1"
"""51.371,-0.3665"",3.8,115.0,12074.0,1"
"""51.3455,-0.2305"",11.2,113.4,17771.600000000002,1"
"""51.3675,-0.1735"",38.5,99.0,15990.8,1"
"""51.459,-0.179"",117.2,361.4,22842.6,1"
"""51.3735,-0.3535"",3.8,340.5,27148.0,1"
"""51.557,-0.284"",35.1,186.6,23361.8,1"
"""51.676,-0.301"",6.9,6.6,357.0,1"
"""51.604,-0.2345"",24.3,0.0,26512.8,1"
"""51.3395,-0.0265"",37.5,19.4,24415.2,1"
"""51.5125,0.11"",73.9,32.6,14846.6,1"
"""51.2735,-0.5395"",10.6,45.6,11395.6,1"
"""51.62,-0.2265"",13.9,46.8,8517.4,1"
"""51.466,-0.492"",1.2,0.0,20135.0,1"
"""51.5985,-0.4805"",2.2,16.4,12239.000000000002,1"
"""51.545,0.0345"",236.2,29.8,337.6,1"
"""51.58,0.148"",72.8,43.6,52972.0,1"
"""51.5785,-0.261"",104.4,9.6,644.4,1"
"""51.26,-0.101"",14.5,0.0,141002.4,1"
"""51.3145,-0.449"",70.5,2.6,86170.79999999999,1"
"""51.5305,-0.3675"",79.6,128.0,121082.0,1"
"""51.264,-0.3525"",4.0,50.0,1714.0,1"
"""51.3045,-0.442"",16.3,2.6,86170.79999999999,1"
"""51.443,0.034"",58.1,31.0,7001.799999999997,1"
"""51.3955,0.2195"",34.4,0.0,124091.8,1"
"""51.2685,0.142"",2.0,0.0,50588.0,1"
"""51.5775,-0.3915"",50.4,3.8,1328.6,1"
"""51.3425,-0.33"",4.0,107.0,20768.6,1"
"""51.4355,-0.338"",55.5,416.2,15383.0,1"
"""51.5245,-0.056"",202.7,660.6,16295.4,1"
"""51.398,-0.212"",35.4,14.2,758.1999999999997,1"
"""51.499,-0.308"",123.0,149.4,9021.2,1"
"""51.4685,-0.487"",1.2,0.0,20135.0,1"
"""51.408,-0.0775"",46.0,98.2,16900.999999999996,1"
"""51.38,-0.096"",55.6,172.2,6588.400000000002,1"
"""51.535,-0.2045"",116.4,344.6,5826.200000000003,1"
"""51.5335,-0.0235"",183.7,14.8,97164.60000000002,1"
"""51.532,-0.348"",70.8,98.4,125721.8,1"
"""51.421,0.0075"",65.5,231.6,15218.8,1"
"""51.6795,0.036"",43.3,21.0,19809.4,1"
"""51.347,0.087"",1.7,128.8,24381.2,1"
"""51.504,-0.335"",23.9,35.6,1411.2,1"
"""51.453,-0.1225"",145.0,1912.4,21909.2,1"
"""51.6325,-0.322"",6.9,45.2,10400.8,1"
"""51.575,-0.173"",11.9,97.2,32294.80000000001,1"
"""51.3595,-0.2735"",32.1,402.8,15107.999999999998,1"
"""51.328,-0.341"",4.0,67.6,12615.4,1"
"""51.5435,-0.0155"",45.6,0.6,92606.4,1"
"""51.64,-0.0265"",99.5,92.6,18524.8,1"
"""51.607,0.2135"",96.8,15.6,10551.0,1"
"""51.5625,-0.536"",30.6,45.0,11475.0,1"
"""51.4055,0.076"",7.4,123.8,15964.6,1"
"""51.6975,0.216"",4.4,47.4,1302.4,1"
"""51.618,-0.2095"",10.2,42.4,8540.2,1"
"""51.6695,-0.3045"",6.9,6.6,357.0,1"
"""51.5255,0.2665"",1.6,0.0,117689.4,1"
"""51.382,-0.2145"",65.5,215.6,19812.0,1"
"""51.4015,0.146"",2.2,0.8,46911.80000000001,1"
"""51.383,0.043"",17.0,38.4,18196.0,1"
"""51.4215,-0.2055"",81.6,202.8,3018.4,1"
"""51.291,-0.354"",4.0,3.8,514.9999999999999,1"
"""51.5655,0.16"",43.9,102.6,16858.600000000002,1"
"""51.4225,-0.259"",25.2,52.6,6324.2,1"
"""51.475,-0.205"",175.0,1258.0,13668.6,1"
"""51.47,-0.4215"",11.6,91.0,41630.6,1"
"""51.4945,0.1265"",86.7,64.4,7215.8,1"
"""51.398,0.0605"",23.2,5.4,20414.6,1"
"""51.351,-0.1155"",30.2,100.8,32014.0,1"
"""51.474,-0.1895"",71.4,2191.8,41410.8,1"
"""51.3505,-0.0275"",68.0,19.4,24415.2,1"
"""51.6125,0.177"",89.2,10.0,1311.75,1"
"""51.459,-0.332"",294.9,403.2,21123.4,1"
"""51.5175,0.0655"",7.3,274.8,132047.0,1"
"""51.4605,-0.2315"",53.0,876.6,19859.8,1"
"""51.6265,0.0075"",38.0,111.4,14201.2,1"
"""51.26,0.036"",1.6,23.6,3085.8,1"
"""51.296,-0.059"",34.6,13.4,3168.800000000001,1"
"""51.3255,0.0035"",55.5,41.0,15734.0,1"
"""51.4645,0.0545"",75.6,73.0,17322.2,1"
"""51.5525,0.2685"",1.9,0.0,115061.0,1"
"""51.5215,-0.3605"",82.3,40.6,20240.0,1"
"""51.3415,-0.3545"",4.0,88.8,25470.80000000001,1"
"""51.5345,-0.5305"",30.6,54.8,4572.0,1"
"""51.5875,-0.173"",63.7,97.2,32294.80000000001,1"
"""51.6955,-0.1625"",3.5,0.0,133487.4,1"
"""51.593,0.0235"",73.7,6.8,147451.0,1"
"""51.3865,-0.13"",131.6,279.6,21112.6,1"
"""51.5765,-0.2655"",26.2,36.2,15162.8,1"
"""51.6325,-0.4635"",19.8,122.6,26833.8,1"
"""51.676,-0.441"",25.4,0.0,24949.0,1"
"""51.562,-0.527"",30.6,41.6,28791.0,1"
"""51.529,0.0755"",61.3,187.2,109659.0,1"
"""51.488,-0.4275"",6.2,48.8,3359.0,1"
"""51.5845,-0.206"",57.2,35.8,73418.40000000001,1"
"""51.5915,0.1685"",69.4,42.0,47279.8,1"
"""51.515,0.291"",1.6,56.4,11591.4,1"
"""51.616,-0.2295"",13.9,46.8,8517.4,1"
"""51.6835,0.179"",2.7,47.4,1302.4,1"
"""51.391,-0.2755"",34.5,118.2,2017.8,1"
"""51.698,0.0985"",66.2,9.2,3257.2,1"
"""51.487,-0.5015"",1.2,121.6,20567.2,1"
"""51.452,-0.2105"",101.0,180.5,4734.0,1"
"""51.46,-0.214"",95.2,1259.8,17573.8,1"
"""51.578,0.174"",50.7,78.0,45392.00000000001,1"
"""51.4815,-0.1235"",196.6,1147.6,37518.000000000015,1"
"""51.5915,-0.1645"",119.6,268.2,15385.4,1"
"""51.37,0.1705"",2.0,0.0,113675.4,1"
"""51.663,-0.246"",5.1,36.8,20015.400000000005,1"
"""51.6575,-0.0165"",43.3,53.6,21763.0,1"
"""51.7015,-0.427"",25.4,6.0,315.8,1"
"""51.6365,0.061"",31.7,0.0,96246.4,1"
"""51.41,0.229"",34.4,49.4,12761.2,1"
"""51.719,-0.092"",1.3,2.6,491.8,1"
"""51.6395,-0.2935"",4.9,37.4,13363.0,1"
"""51.4995,-0.054"",104.5,165.0,31888.2,1"
"""51.603,-0.111"",59.1,378.4,17556.4,1"
"""51.621,-0.479"",3.6,71.8,18906.0,1"
"""51.528,-0.3585"",55.8,128.0,121082.0,1"
"""51.6425,-0.3975"",25.1,36.2,17489.600000000002,1"
"""51.613,0.2715"",4.1,64.8,16001.199999999995,1"
"""51.6405,-0.196"",64.6,282.8,24606.2,1"
"""51.297,-0.4275"",4.0,154.0,17548.8,1"
"""51.5495,-0.359"",107.1,34.2,16176.8,1"
"""51.5915,-0.196"",56.3,40.2,99842.8,1"
"""51.304,-0.2725"",11.2,85.2,16208.4,1"
"""51.641,-0.011"",22.6,36.8,16606.200000000004,1"
"""51.5345,0.181"",66.4,88.2,21769.4,1"
"""51.4085,-0.27"",62.6,119.8,14342.2,1"
"""51.3325,-0.497"",10.6,127.6,21870.2,1"
"""51.44,-0.1525"",108.8,105.0,900.8,1"
"""51.394,0.0135"",39.9,233.0,23628.4,1"
"""51.6585,0.0685"",31.7,19.4,19642.6,1"
"""51.713,0.2015"",4.4,47.4,1302.4,1"
"""51.3165,-0.04"",5.9,13.4,3168.800000000001,1"
"""51.393,0.062"",51.0,5.4,20414.6,1"
"""51.6935,-0.3865"",17.6,114.0,30360.80000000001,1"
"""51.4855,-0.473"",1.2,59.2,20699.0,1"
"""51.368,-0.1355"",59.1,136.6,27055.2,1"
"""51.543,0.0445"",136.1,232.8,16866.4,1"
"""51.2625,-0.3965"",4.0,41.2,10791.0,1"
"""51.442,-0.326"",53.1,614.2,18011.000000000004,1"
"""51.663,-0.387"",17.6,2.4,48380.4,1"
"""51.2915,-0.162"",10.9,92.4,35338.4,1"
"""51.429,0.1995"",34.4,36.8,18091.0,1"
"""51.586,0.104"",2.9,88.0,19204.800000000007,1"
"""51.6635,-0.0305"",54.6,62.6,3771.6,1"
"""51.301,0.2095"",2.0,0.0,48621.4,1"
"""51.3725,-0.4385"",70.5,361.4,16180.8,1"
"""51.619,0.2695"",4.1,64.8,16001.199999999995,1"
"""51.661,-0.3775"",17.6,2.4,48380.4,1"
"""51.4545,-0.2525"",35.1,168.6,11790.799999999996,1"
"""51.687,0.1865"",2.7,47.4,1302.4,1"
"""51.6985,-0.4825"",3.6,0.0,43556.0,1"
"""51.6025,0.129"",4.0,64.0,27540.6,1"
"""51.5125,0.1175"",73.9,15.4,8214.400000000001,1"
"""51.506,0.2055"",31.6,0.0,76459.8,1"
"""51.3205,-0.4125"",4.0,154.0,17548.8,1"
"""51.555,-0.402"",49.3,36.6,95489.2,1"
"""51.646,-0.3015"",4.9,37.4,13363.0,1"
"""51.502,0.15"",12.9,23.2,19049.6,1"
"""51.464,-0.1545"",161.5,1536.2,22143.2,1"
"""51.713,0.033"",100.8,2.6,453.4,1"
"""51.439,-0.0525"",97.4,647.4,30588.6,1"
"""51.6895,0.2075"",4.4,6.8,8725.400000000001,1"
"""51.668,0.0425"",20.1,17.0,21763.4,1"
"""51.453,-0.258"",35.1,168.6,11790.799999999996,1"
"""51.2995,-0.3705"",4.0,106.2,305.8,1"
"""51.6965,-0.0725"",1.3,8.0,15263.6,1"
"""51.5615,-0.2425"",37.0,45.0,97949.5,1"
"""51.314,-0.275"",32.1,85.2,16208.4,1"
"""51.3985,-0.101"",91.3,6.0,348.60000000000014,1"
"""51.699,0.252"",4.4,34.8,15552.0,1"
"""51.3945,-0.5245"",1.2,0.0,177327.8,1"
"""51.283,-0.0815"",14.5,26.2,9047.4,1"
"""51.554,-0.1405"",158.0,2763.0,16521.999999999996,1"
"""51.384,-0.228"",62.7,64.4,5878.4,1"
"""51.614,-0.1835"",94.1,302.8,19938.6,1"
"""51.3035,-0.2405"",11.2,46.0,16543.6,1"
"""51.4985,-0.1795"",249.8,3695.2,34274.4,1"
"""51.586,0.0975"",2.9,58.0,55901.6,1"
"""51.456,0.035"",24.2,0.0,71354.0,1"
"""51.345,-0.275"",32.1,22.8,750.0,1"
"""51.5915,0.1615"",58.9,100.0,20106.6,1"
"""51.5635,-0.1115"",215.8,902.2,17755.4,1"
"""51.614,0.0325"",45.0,228.8,22081.2,1"
"""51.55,0.1845"",13.8,20.2,8680.2,1"
"""51.718,0.03"",100.8,2.6,453.4,1"
"""51.4685,-0.209"",38.8,3184.2,46073.2,1"
"""51.6855,0.074"",66.2,0.0,122721.6,1"
"""51.3435,-0.4015"",16.3,140.2,14188.4,1"
"""51.3465,-0.244"",57.4,219.0,34067.8,1"
"""51.2605,-0.2265"",11.2,43.4,36425.99999999999,1"
"""51.442,0.0995"",26.2,99.2,17087.8,1"
"""51.352,0.2605"",34.4,0.0,57099.60000000001,1"
"""51.3635,-0.5405"",10.6,62.8,24744.0,1"
"""51.381,-0.3715"",3.8,115.0,12074.0,1"
"""51.2735,-0.0055"",34.8,0.0,130464.6,1"
"""51.497,-0.015"",91.4,480.4,10218.4,1"
"""51.4385,-0.222"",95.4,786.4,21763.4,1"
"""51.586,-0.339"",102.2,13.0,1712.8000000000006,1"
"""51.3065,-0.3855"",4.0,106.2,305.8,1"
"""51.291,-0.0425"",34.6,13.4,3168.800000000001,1"
"""51.332,-0.0915"",26.0,7.2,1744.2,1"
"""51.3425,0.202"",2.0,16.4,5928.4,1"
"""51.4535,-0.2185"",81.1,517.4,26886.0,1"
"""51.299,-0.063"",34.6,11.0,1616.8,1"
"""51.7085,-0.3035"",6.9,65.2,8439.6,1"
"""51.38,-0.2675"",40.3,91.0,40835.60000000001,1"
"""51.528,-0.2595"",13.5,218.8,12352.8,1"
"""51.2935,0.277"",2.0,35.8,18698.4,1"
"""51.456,0.103"",72.8,10.0,1088.0,1"
"""51.3845,-0.212"",65.5,257.2,24552.0,1"
"""51.672,0.1255"",64.2,0.0,82152.6,1"
"""51.48,-0.191"",91.8,1189.8,15742.2,1"
"""51.3085,-0.039"",34.6,13.4,3168.800000000001,1"
"""51.489,-0.3765"",85.9,100.2,11158.8,1"
"""51.6245,0.1355"",4.0,67.8,29192.8,1"
"""51.3365,0.003"",55.5,41.0,15734.0,1"
"""51.5795,-0.313"",39.8,9.6,507.2,1"
"""51.553,-0.3955"",7.5,36.6,95489.2,1"
"""51.7095,-0.183"",3.5,51.0,14066.6,1"
"""51.7055,0.0375"",100.8,21.0,19809.4,1"
"""51.6245,-0.239"",13.4,37.4,14076.2,1"
"""51.4985,-0.3505"",12.1,0.0,99981.2,1"
"""51.3375,0.229"",2.0,20.8,1177.6,1"
"""51.2885,0.103"",1.6,0.0,130464.6,1"
"""51.3625,0.2205"",2.0,28.8,808.4,1"
"""51.657,-0.179"",63.7,29.6,6902.8,1"
"""51.5205,-0.485"",23.4,70.4,9173.999999999998,1"
"""51.485,-0.051"",41.3,611.4,14547.8,1"
"""51.537,-0.0975"",217.4,3140.6,19476.6,1"
"""51.6655,-0.527"",3.6,35.4,18113.2,1"
"""51.336,-0.2935"",16.2,85.2,16208.4,1"
"""51.6725,-0.4405"",25.4,0.0,24949.0,1"
"""51.403,-0.097"",97.1,6.0,348.60000000000014,1"
"""51.3445,-0.485"",10.6,0.0,174688.2,1"
"""51.4945,-0.444"",21.4,0.0,54822.2,1"
"""51.6945,-0.248"",5.1,0.0,137003.40000000002,1"
"""51.452,0.0325"",38.5,70.4,36554.2,1"
"""51.405,-0.286"",53.7,347.6,29173.2,1"
"""51.7165,-0.3095"",6.9,65.2,8439.6,1"
"""51.399,0.2885"",20.6,3.0,580.4,1"
